decoyID	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop
OGDHL_49762233_C	0.281741	2.406000	0.172414	0.017241	33.770000
OLAH_15043981_C	-0.233207	0.825000	0.000000	0.000000	14.080000
OLAH_15047480_P	-0.709959	0.394000	0.000000	0.000000	3.940000
OPTN_13116335_C	0.258466	3.287000	0.224138	0.086207	37.100000
OPTN_13116435_P	-0.100041	2.900000	0.040816	0.020408	15.762000
PARD3_34336678_P	212.128375	321.616000	0.800000	0.800000	10033.393000
PARD3_34360065_C	-13.185175	321.616000	0.210526	0.210526	3817.385000
PARD3_34401820_C	57.911444	321.616000	0.388889	0.388889	3210.205000
PARD3_34552576_P	-1.101592	-0.630000	0.000000	0.000000	0.000000
PARD3_34585273_P	1.406449	2.827000	0.591837	0.367347	71.189000
PARD3_34676775_P	-0.012122	1.039000	0.000000	0.000000	17.518000
PARD3_34696312_C	-77.130204	321.616000	0.259259	0.129630	1917.090000
PARD3_34814870_C	144.854140	321.616000	0.697674	0.697674	8966.759000
PARG_49876328_P	-0.084061	1.323000	0.020408	0.000000	12.783000
PARG_49941503_C	1.133845	3.636000	0.327586	0.155172	67.971000
PCDH15_53831309_C	-7.697965	321.616000	0.245614	0.245614	4317.412000
PCDH15_53987941_P	-0.276449	1.144000	0.000000	0.000000	12.036000
PDSS1_26704456_P	0.123490	1.734000	0.020408	0.000000	20.427000
PDSS1_26720354_C	66.345533	321.616000	0.466667	0.466667	5752.265000
PFKFB3_6207560_P	-0.763143	-0.630000	0.000000	0.000000	0.000000
PFKFB3_6221740_C	34.617607	321.616000	0.589286	0.589286	4944.449000
PHYHIPL_59186305_P	-1.384429	-1.319000	0.000000	0.000000	0.000000
PHYHIPL_59234495_C	107.371673	321.616000	0.571429	0.571429	7697.580000
PIP4K2A_22541798_C	189.685444	321.616000	0.722222	0.722222	3805.502000
PIP4K2A_22542231_P	-0.224796	1.644000	0.040816	0.000000	16.750000
PRKG1_50991639_C	70.248750	321.616000	0.500000	0.500000	6686.092000
PRKG1_51005263_P	-0.283694	0.737000	0.000000	0.000000	10.735000
PRPF18_13592534_P	-0.130000	1.189000	0.000000	0.000000	13.268000
PRPF18_13614081_C	72.744898	321.616000	0.734694	0.734694	5375.927000
PRTFDC1_24855449_P	85.131806	319.100000	0.555556	0.555556	4415.232000
PRTFDC1_24856907_C	75.754065	321.616000	0.391304	0.391304	5676.248000
PRTFDC1_24942324_C	42.916235	321.616000	0.313725	0.313725	5017.824000
PRTFDC1_24942723_P	-0.958449	-0.641000	0.000000	0.000000	0.000000
PTER_16443640_P	0.132653	1.684000	0.102041	0.000000	22.411000
PTER_16468366_P	-0.036143	0.904000	0.000000	0.000000	13.984000
PTER_16484811_C	21.753333	321.616000	0.454545	0.454545	3929.892000
PTER_16505155_C	-65.873000	321.616000	0.260870	0.260870	3753.324000
PTPN20_46940712_C	0.346914	2.547000	0.189655	0.068966	37.722000
PTPN20_46966996_P	-0.256531	1.241000	0.000000	0.000000	12.506000
PTPN20_46984636_P	-0.133776	1.340000	0.020408	0.000000	13.044000
PTPN20_46987550_C	-13.148615	321.616000	0.500000	0.500000	2890.488000
RASSF4_44964490_P	0.260102	2.422000	0.081633	0.020408	24.621000
RASSF4_44970259_C	0.923500	3.025000	0.379310	0.241379	66.860000
RASSF4_44984965_C	71.370527	321.616000	0.472727	0.472727	6143.499000
RASSF4_44988199_P	-0.280204	1.646000	0.020408	0.000000	11.346000
RASSF4_44990497_P	-0.675082	0.588000	0.000000	0.000000	1.764000
RASSF4_44991064_C	16.361821	321.616000	0.250000	0.250000	4446.203000
RBP3_47351533_C	49.669052	321.788000	0.586207	0.586207	10380.795000
RBP3_47353697_P	-0.488816	1.652000	0.020408	0.000000	6.514000
RET_43077326_C	0.223259	1.761000	0.086207	0.000000	29.100000
RET_43106113_P	-0.340163	1.936000	0.061224	0.000000	12.274000
RET_43106157_P	-0.233744	1.459000	0.023256	0.000000	9.118000
RET_43109225_C	67.033146	319.100000	0.487805	0.487805	4046.524000
RET_43116726_C	45.122436	321.616000	0.363636	0.363636	5437.698000
RET_43124786_P	-0.504490	0.557000	0.000000	0.000000	2.332000
RP1-251M9.2_10966376_P	-0.316347	1.177000	0.000000	0.000000	12.978000
RP1-251M9.2_10966747_C	-0.470362	1.516000	0.017241	0.000000	8.157000
RP11-297A16.2_35120405_C	-0.073707	1.034000	0.000000	0.000000	14.021000
RP11-297A16.2_35126863_P	1.072102	2.482000	0.469388	0.122449	58.397000
RP11-534L6.5_48624221_P	-0.199122	0.467000	0.000000	0.000000	8.873000
RP11-534L6.5_48624920_C	-0.295069	1.330000	0.034483	0.000000	13.390000
SEC61A2_12129739_P	-0.045857	2.286000	0.020408	0.020408	17.357000
SEC61A2_12129789_C	0.591500	3.149000	0.224138	0.120690	48.611000
SEPHS1_13329692_C	-0.514536	321.616000	0.250000	0.250000	4450.952000
SEPHS1_13329948_P	-0.051327	1.657000	0.020408	0.000000	13.012000
SEPHS1_13338769_P	-14.810000	321.616000	0.346939	0.346939	5464.956000
SEPHS1_13344752_C	12.082667	321.616000	0.274510	0.274510	4473.026000
SFMBT2_7344114_P	-0.317673	1.804000	0.020408	0.000000	11.023000
SFMBT2_7409296_C	0.441017	2.744000	0.103448	0.017241	36.582000
SLC16A9_59672703_P	157.919143	321.801000	0.734694	0.734694	11336.371000
SLC16A9_59684090_C	-60.644822	321.616000	0.266667	0.266667	3753.180000
SLC39A12_17966560_P	-0.509837	-0.315000	0.000000	0.000000	0.000000
SLC39A12_18000820_C	20.877143	321.616000	0.387755	0.387755	4802.158000
STAM_17644374_C	1.493845	3.376000	0.500000	0.413793	97.280000
STAM_17654334_P	-1.337000	-1.135000	0.000000	0.000000	0.000000
STAM_17662973_P	-0.025163	1.661000	0.061224	0.000000	18.689000
STAM_17667645_P	-0.159449	1.000000	0.000000	0.000000	10.952000
STAM_17684525_P	0.202224	1.742000	0.081633	0.000000	22.225000
STAM_17693129_P	0.131388	1.777000	0.061224	0.000000	22.556000
STAM_17693307_C	107.739302	321.616000	0.452830	0.452830	7285.226000
STAM_17700274_C	97.930423	321.616000	0.653846	0.653846	3883.797000
STAM_17704513_C	53.367778	321.616000	0.333333	0.333333	5071.755000
STAM_17705736_C	18.549735	321.616000	0.408163	0.408163	3307.734000
SUV39H2_14881640_C	2.616155	3.975000	0.844828	0.672414	152.658000
SUV39H2_14891732_P	-0.295755	1.546000	0.020408	0.000000	13.103000
TAF3_7818870_C	95.764462	321.616000	0.538462	0.538462	8810.759000
TAF3_7822416_P	0.053408	1.470000	0.102041	0.000000	20.643000
TMEM236_17752547_C	0.784086	4.024000	0.258621	0.189655	54.248000
TMEM236_17763204_P	-0.071612	1.162000	0.000000	0.000000	12.270000
TRDMT1_17154671_C	56.245260	321.616000	0.340000	0.340000	5071.482000
TRDMT1_17160299_C	39.882727	321.616000	0.340909	0.340909	4718.196000
TRDMT1_17162563_P	-0.115224	0.614000	0.000000	0.000000	11.052000
TRDMT1_17174545_C	-121.250174	321.616000	0.152174	0.152174	1698.744000
TRDMT1_17174680_P	35.588667	321.616000	0.266667	0.266667	2518.600000
TRDMT1_17188429_P	-0.015429	0.417000	0.000000	0.000000	11.676000
TUBAL3_5395661_P	-0.000837	1.753000	0.020408	0.000000	16.771000
TUBAL3_5404784_C	0.183448	2.333000	0.206897	0.120690	34.596000
UBE2D1_58335220_C	1.519328	2.988000	0.534483	0.396552	89.851000
UBE2D1_58353969_P	0.234265	1.848000	0.102041	0.000000	22.670000
UCMA_13229552_P	-0.298980	0.944000	0.000000	0.000000	8.425000
UCMA_13233729_C	0.435621	3.378000	0.224138	0.086207	42.866000
UPF2_11936539_C	-41.941942	321.616000	0.230769	0.230769	3807.447000
UPF2_11941705_P	-0.120367	1.984000	0.040816	0.000000	15.410000
UPF2_11943058_C	-43.249854	321.616000	0.341463	0.341463	4152.959000
UPF2_11948742_P	-0.478327	1.470000	0.020408	0.000000	7.970000
UPF2_12027742_P	-0.279633	1.230000	0.000000	0.000000	9.665000
UPF2_12035053_C	75.704250	321.616000	0.522727	0.522727	4038.635000
USP6NL_11484122_P	-0.248980	1.008000	0.000000	0.000000	9.967000
USP6NL_11484965_C	15.025808	321.616000	0.326923	0.326923	5403.326000
USP6NL_11485163_C	46.382932	321.616000	0.409091	0.409091	5734.856000
USP6NL_11489096_C	-24.529121	321.616000	0.363636	0.363636	2947.130000
USP6NL_11518925_P	-0.168714	1.269000	0.000000	0.000000	12.154000
USP6NL_11522956_P	0.012592	1.518000	0.102041	0.000000	18.516000
USP6NL_11574540_P	0.367449	1.955000	0.142857	0.000000	28.756000
USP6NL_11611437_C	0.010241	2.516000	0.120690	0.034483	27.379000
VIM_17230705_C	-23.935920	321.616000	0.280000	0.280000	3289.839000
VIM_17234578_P	-0.044265	1.443000	0.020408	0.000000	14.018000
WAC_28533002_C	0.693224	3.194000	0.206897	0.103448	49.438000
WAC_28533634_P	-30.850388	321.801000	0.448980	0.448980	7049.538000
WAC_28535454_P	0.037143	1.774000	0.102041	0.000000	19.209000
WAC_28554009_P	-0.803980	-0.366000	0.000000	0.000000	0.000000
WAC_28614680_C	43.844077	321.616000	0.538462	0.410256	3694.007000
WAC_28616357_C	65.592774	321.616000	0.490566	0.490566	5970.192000
WASHC2C_45740241_C	-8.763315	321.616000	0.277778	0.277778	3474.680000
WASHC2C_45790143_P	-0.238837	0.947000	0.000000	0.000000	11.239000
WDFY4_48684996_C	0.290879	2.450000	0.172414	0.017241	33.150000
WDFY4_48726065_C	25.886541	319.100000	0.540541	0.540541	5585.519000
WDFY4_48760926_P	-0.261347	1.594000	0.020408	0.000000	13.543000
WDFY4_48774667_C	22.686600	321.616000	0.400000	0.400000	3245.263000
WDFY4_48817404_C	91.965767	321.616000	0.418605	0.418605	5310.101000
WDFY4_48860707_P	-0.570388	-0.361000	0.000000	0.000000	0.000000
WDFY4_48901858_C	0.796379	3.987000	0.344828	0.224138	70.687000
WDFY4_48908854_P	-0.351347	1.019000	0.000000	0.000000	8.489000
WDFY4_48947820_P	-0.294939	1.760000	0.061224	0.000000	15.303000
WDFY4_48981366_P	137.756851	321.801000	0.744681	0.744681	9493.023000
WDR37_1049636_C	-0.878897	-0.417000	0.000000	0.000000	0.000000
WDR37_1086181_P	-0.019286	1.782000	0.061224	0.000000	16.107000
WDR37_1095857_P	0.022592	1.506000	0.040816	0.000000	20.623000
WDR37_1095930_P	0.066714	1.850000	0.020408	0.000000	19.588000
WDR37_1103831_C	9.507429	321.616000	0.250000	0.232143	4106.486000
WDR37_1124347_C	31.918375	321.616000	0.553571	0.553571	4722.830000
ZEB1_31373168_C	1.270948	3.176000	0.448276	0.206897	77.779000
ZEB1_31510672_P	-42.061907	321.616000	0.232558	0.232558	2885.355000
ZEB1_31519960_P	74.354471	319.100000	0.647059	0.647059	2838.097000
ZEB1_31521931_C	115.867333	321.616000	0.703704	0.703704	4928.746000
ZNF487_43436930_C	-0.479517	0.755000	0.000000	0.000000	6.583000
ZNF487_43466503_P	-1.070388	-0.946000	0.000000	0.000000	0.000000
ACSM6_95195924_P	-0.559980	-0.342000	0.000000	0.000000	0.000000
ACSM6_95219966_C	0.458000	2.093000	0.241379	0.137931	38.863000
ADAMTS14_70672879_C	0.725052	3.089000	0.224138	0.051724	49.568000
ADAMTS14_70729930_P	-0.465918	1.395000	0.020408	0.000000	10.864000
ADAMTS14_70730919_P	-0.109714	1.753000	0.020408	0.000000	16.059000
ADAMTS14_70732253_P	51.861795	321.616000	0.340909	0.340909	4806.896000
ADAMTS14_70749980_C	13.156820	321.616000	0.360000	0.360000	4111.734000
ADAMTS14_70752222_C	-6.348458	321.616000	0.291667	0.291667	3540.663000
ADK_74200833_C	-18.088451	321.616000	0.333333	0.333333	5338.863000
ADK_74340586_P	-0.077898	2.000000	0.040816	0.000000	16.498000
ADK_74382235_P	-0.648857	-0.353000	0.000000	0.000000	0.000000
ADK_74600488_C	49.702833	321.616000	0.428571	0.428571	4201.257000
AGAP11_86970910_C	-0.603603	0.924000	0.000000	0.000000	5.028000
AGAP11_86982990_P	-0.530918	-0.383000	0.000000	0.000000	0.000000
AGAP11_86994516_P	-0.075286	0.469000	0.000000	0.000000	11.725000
AGAP11_86994898_C	64.861569	321.801000	0.603448	0.603448	10934.158000
AGAP11_87000170_P	-0.119204	0.739000	0.000000	0.000000	11.091000
AGAP11_87004355_C	0.335276	1.472000	0.017241	0.000000	27.804000
ALDH18A1_95611579_P	-0.269490	0.948000	0.000000	0.000000	10.158000
ALDH18A1_95617450_P	0.087714	1.853000	0.061224	0.000000	17.935000
ALDH18A1_95633485_C	-10.909736	321.616000	0.415094	0.415094	5735.058000
ALDH18A1_95637933_P	-1.086531	-0.734000	0.000000	0.000000	0.000000
ALDH18A1_95653284_C	0.754155	2.860000	0.293103	0.206897	55.995000
ALDH18A1_95656591_C	0.021690	2.340000	0.017241	0.017241	22.984000
ANK3_60048968_P	-0.250673	1.716000	0.020408	0.000000	10.580000
ANK3_60063105_C	167.269750	321.616000	0.750000	0.750000	6551.688000
ANK3_60067929_C	-78.604327	321.616000	0.181818	0.181818	3164.256000
ANK3_60068503_P	-7.806977	321.616000	0.477273	0.477273	6054.388000
ANK3_60068543_P	193.343731	321.616000	0.769231	0.769231	6279.304000
ANK3_60068631_C	184.001814	321.616000	0.790698	0.790698	10695.661000
ANK3_60080782_P	113.067705	318.144000	0.681818	0.681818	9323.617000
ANK3_60082144_C	-89.629073	321.616000	0.345455	0.345455	5906.159000
ANK3_60114219_C	1.791167	321.616000	0.259259	0.259259	4440.859000
ANK3_60134265_C	95.827475	321.616000	0.375000	0.375000	4125.884000
ANK3_60150989_P	0.187735	1.541000	0.061224	0.000000	20.617000
ANK3_60172556_P	175.474595	319.100000	0.675676	0.675676	7810.628000
ANK3_60270125_C	-33.848574	321.616000	0.277778	0.277778	3517.127000
ANK3_60310266_P	-0.195551	2.297000	0.061224	0.020408	12.297000
ANKRD22_88831829_C	90.535065	321.616000	0.369565	0.369565	5282.912000
ANKRD22_88831979_P	-3.132146	321.616000	0.341463	0.341463	4361.709000
ANXA11_80159402_P	-0.131082	1.945000	0.040816	0.000000	13.977000
ANXA11_80163343_C	-36.002566	321.616000	0.169811	0.169811	2784.171000
ANXA7_73379873_C	-14.906000	321.616000	0.423077	0.423077	6723.119000
ANXA7_73381236_P	0.125265	1.048000	0.000000	0.000000	20.191000
AP3M1_74129421_P	0.246061	1.851000	0.061224	0.000000	23.637000
AP3M1_74138101_C	-48.641125	321.616000	0.375000	0.375000	3097.548000
ARHGAP19_97229758_C	0.940276	3.091000	0.362069	0.241379	65.563000
ARHGAP19_97230085_P	0.124490	2.061000	0.102041	0.020408	22.128000
ARHGAP19_97244223_P	0.016673	2.376000	0.122449	0.020408	21.843000
ARHGAP19_97246266_C	1.485741	4.009000	0.482759	0.327586	89.884000
ARHGAP19_97265854_C	135.006341	321.616000	0.560976	0.560976	5726.658000
ARHGAP19_97279339_P	0.187490	1.811000	0.040816	0.000000	23.293000
ASCC1_72102510_P	0.259714	2.028000	0.061224	0.020408	21.935000
ASCC1_72102844_C	-0.369017	0.419000	0.000000	0.000000	8.380000
ASCC1_72103173_P	-0.265429	0.342000	0.000000	0.000000	8.550000
ASCC1_72103206_P	-0.650406	-0.422000	0.000000	0.000000	0.000000
ASCC1_72128076_C	-54.924741	321.801000	0.413793	0.413793	7229.368000
ASCC1_72133051_C	10.212931	321.801000	0.517241	0.517241	9457.596000
ASCC1_72138284_P	-0.017245	1.540000	0.020408	0.000000	18.672000
ASCC1_72166537_P	0.211020	1.187000	0.000000	0.000000	22.523000
ASCC1_72196805_C	15.015000	321.616000	0.301887	0.301887	4467.905000
ASCC1_72210726_C	1.190914	4.248000	0.362069	0.293103	83.237000
ASCC1_72210790_P	2.016224	4.248000	0.632653	0.551020	102.442000
ASCC1_72213181_C	1.140017	4.168000	0.344828	0.310345	78.075000
ASCC1_72214350_P	0.312898	1.634000	0.102041	0.000000	25.886000
ASCC1_72215830_C	-0.346310	1.258000	0.000000	0.000000	8.045000
ATAD1_87756680_P	-0.086306	1.546000	0.040816	0.000000	17.726000
ATAD1_87767667_C	75.111774	321.616000	0.451613	0.451613	4314.633000
ATAD1_87776315_C	-46.548018	321.616000	0.157895	0.157895	2850.027000
ATAD1_87784950_P	0.169224	1.549000	0.061224	0.000000	22.813000
ATAD1_87800572_P	-1.128082	-0.866000	0.000000	0.000000	0.000000
ATAD1_87811792_P	0.069510	1.001000	0.000000	0.000000	18.473000
ATAD1_87814432_C	152.968500	321.616000	0.555556	0.555556	3149.443000
ATAD1_87817789_C	0.007534	1.729000	0.034483	0.000000	22.239000
BLNK_96200069_C	7.316826	321.616000	0.391304	0.391304	3728.788000
BLNK_96200976_C	0.963086	3.828000	0.344828	0.224138	67.642000
BLNK_96201162_P	-0.167163	1.232000	0.000000	0.000000	12.918000
BLNK_96201268_P	0.225694	2.507000	0.102041	0.020408	27.054000
BLNK_96207371_P	0.109224	1.554000	0.040816	0.000000	18.969000
BLNK_96223820_C	1.183017	4.377000	0.379310	0.327586	81.700000
BLNK_96244093_P	0.223408	2.563000	0.061224	0.020408	25.117000
BLNK_96244411_P	0.384878	1.781000	0.020408	0.000000	27.271000
BLNK_96246978_C	1.836638	3.707000	0.534483	0.448276	111.881000
BLNK_96271346_C	1.643190	3.600000	0.500000	0.465517	102.429000
BMPR1A_86903749_P	-1.311735	-1.135000	0.000000	0.000000	0.000000
BMPR1A_86921690_C	71.517638	321.616000	0.468085	0.468085	5473.242000
BTAF1_91950114_P	-0.653286	-0.327000	0.000000	0.000000	0.000000
BTAF1_91951561_C	73.126884	321.616000	0.604651	0.604651	8117.739000
BTAF1_91962878_P	0.026184	2.631000	0.102041	0.020408	21.652000
BTAF1_91966752_C	27.576500	321.616000	0.303571	0.303571	5374.028000
BTAF1_91982756_C	70.676558	321.616000	0.534884	0.534884	6364.294000
BTAF1_91988559_P	0.165939	2.161000	0.122449	0.020408	23.723000
BTAF1_92008270_C	72.362692	321.616000	0.596154	0.596154	6705.190000
BTAF1_92008841_P	79.377361	321.616000	0.555556	0.555556	6427.288000
BTAF1_92011410_C	49.598571	321.616000	0.535714	0.535714	6035.835000
BTAF1_92013720_P	32.874391	321.616000	0.500000	0.500000	7333.137000
BTAF1_92018537_P	0.404878	1.773000	0.163265	0.000000	30.837000
BTAF1_92026746_C	20.723161	321.616000	0.410714	0.410714	4874.599000
C10orf107_61663160_C	-0.725517	0.514000	0.000000	0.000000	5.502000
C10orf107_61673447_P	-0.119163	1.300000	0.000000	0.000000	16.004000
C10orf11_76036129_C	-36.293569	321.616000	0.294118	0.294118	4608.072000
C10orf11_76307528_P	-0.342327	1.602000	0.020408	0.000000	11.772000
C10orf35_69630308_C	0.270276	2.051000	0.086207	0.068966	28.330000
C10orf35_69631479_P	-0.112163	1.708000	0.040816	0.000000	16.164000
CC2D2B_96000208_C	174.422224	321.801000	0.775862	0.775862	14236.869000
CC2D2B_96004243_C	1.484776	4.099000	0.500000	0.379310	92.080000
CC2D2B_96009534_P	-0.145551	1.826000	0.020408	0.000000	12.129000
CC2D2B_96009704_P	0.238041	2.310000	0.061224	0.020408	25.135000
CC2D2B_96009918_C	1.306672	4.144000	0.362069	0.310345	83.170000
CC2D2B_96011147_P	0.033000	2.091000	0.040816	0.020408	16.889000
CC2D2B_96016309_C	1.254224	4.303000	0.465517	0.310345	82.061000
CC2D2B_96016448_P	0.168327	1.667000	0.020408	0.000000	20.645000
CC2D2B_96019819_C	0.851121	4.205000	0.293103	0.206897	61.227000
CC2D2B_96025735_P	0.099653	1.775000	0.020408	0.000000	21.264000
CCAR1_68721277_C	0.741276	2.268000	0.362069	0.103448	51.131000
CCAR1_68749260_C	99.255906	321.616000	0.718750	0.718750	4198.580000
CCAR1_68760704_P	-0.256531	0.625000	0.000000	0.000000	8.750000
CCAR1_68765750_P	-0.021102	1.288000	0.000000	0.000000	14.614000
CCAR1_68766074_C	52.186231	321.616000	0.365385	0.365385	6068.730000
CCAR1_68787925_P	36.118311	321.616000	0.355556	0.355556	5027.581000
CCSER2_84359015_P	0.060265	1.090000	0.000000	0.000000	18.768000
CCSER2_84372464_C	83.230321	321.616000	0.528302	0.528302	8843.809000
CDH23_71397313_C	0.538741	2.382000	0.172414	0.017241	39.889000
CDH23_71659710_P	0.180796	1.967000	0.061224	0.000000	23.367000
CDH23_71679292_P	-0.222449	1.240000	0.000000	0.000000	12.050000
CDH23_71767460_P	-0.398490	1.300000	0.000000	0.000000	11.947000
CDH23_71788939_P	60.724047	321.616000	0.325581	0.325581	4425.984000
CDH23_71798573_C	18.674038	321.616000	0.320755	0.320755	3517.553000
CDH23_71807401_C	69.789659	321.616000	0.477273	0.477273	4072.125000
CDH23_71811748_C	77.982288	321.616000	0.403846	0.403846	5720.963000
CEP55_93497051_P	0.075592	1.641000	0.020408	0.000000	19.282000
CEP55_93500229_C	1.033190	3.564000	0.327586	0.241379	69.268000
CEP55_93515432_P	-85.239341	321.616000	0.318182	0.318182	4443.148000
CEP55_93517243_C	42.665037	321.616000	0.629630	0.500000	6143.151000
CFAP70_73273157_P	-0.106388	1.622000	0.040816	0.000000	15.527000
CFAP70_73277234_C	17.672024	321.616000	0.476190	0.476190	6239.507000
CFAP70_73277634_P	-0.330061	0.562000	0.000000	0.000000	5.058000
CFAP70_73278461_P	0.334041	2.181000	0.142857	0.040816	27.905000
CFAP70_73299599_C	26.328239	321.616000	0.413043	0.413043	5987.586000
CFAP70_73322957_C	1.106724	4.097000	0.362069	0.275862	76.397000
CFAP70_73331171_C	1.083138	3.923000	0.379310	0.310345	72.359000
CFAP70_73344375_P	-0.344980	0.562000	0.000000	0.000000	6.744000
CFAP70_73348800_P	-0.061184	0.675000	0.000000	0.000000	10.305000
CFAP70_73358772_C	0.304621	2.539000	0.206897	0.155172	42.597000
CNNM1_99357650_C	-14.343314	321.616000	0.400000	0.400000	4448.260000
CNNM1_99361551_P	0.176571	1.554000	0.040816	0.000000	21.662000
CNNM1_99388296_C	0.016500	3.052000	0.137931	0.068966	27.943000
CNNM1_99390644_P	0.053816	1.632000	0.020408	0.000000	18.809000
CYP26C1_93061893_P	-0.218143	1.225000	0.000000	0.000000	10.940000
CYP26C1_93062229_C	11.022486	321.616000	0.351351	0.351351	3536.119000
CYP2C18_94683982_C	69.892870	321.616000	0.629630	0.629630	4876.582000
CYP2C18_94706747_P	-0.072735	2.183000	0.081633	0.020408	16.157000
CYP2C8_95042884_C	28.137943	321.616000	0.283019	0.283019	3795.076000
CYP2C8_95055983_P	-1.041510	-0.939000	0.000000	0.000000	0.000000
CYP2C8_95060996_P	-0.822653	-0.478000	0.000000	0.000000	0.000000
CYP2C8_95067054_P	-0.235755	1.305000	0.040816	0.000000	11.327000
CYP2C8_95067523_C	-1.777348	321.616000	0.086957	0.086957	993.475000
CYP2C8_95069229_C	124.950684	321.801000	0.701754	0.701754	12564.458000
DDX21_68965249_P	-0.195020	0.925000	0.000000	0.000000	9.600000
DDX21_68973659_C	4.802604	321.616000	0.320755	0.320755	3804.221000
DDX21_68975418_P	-0.171490	1.140000	0.000000	0.000000	11.488000
DDX21_68977683_C	18.530733	321.616000	0.400000	0.400000	4066.632000
DDX50_68910916_P	0.431612	2.673000	0.102041	0.040816	29.805000
DDX50_68934913_C	66.474805	321.616000	0.463415	0.463415	5048.780000
DNA2_68419797_C	106.647478	321.616000	0.565217	0.565217	6923.728000
DNA2_68420201_P	0.057000	1.684000	0.040816	0.000000	19.324000
DNA2_68422509_C	29.603509	321.616000	0.298246	0.298246	4840.457000
DNA2_68431638_P	0.113735	1.567000	0.122449	0.000000	21.673000
DNA2_68442911_C	99.094556	321.616000	0.444444	0.444444	5005.700000
DNA2_68445192_P	0.079306	1.593000	0.020408	0.000000	15.072000
