MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	decoy_id_clean
MYO3A_26017146	0.211327	2.613000	0.081633	0.020408	25.862000	MYO3A_26017146
MYO3A_26067565	-0.393429	1.018000	0.000000	0.000000	8.708000	MYO3A_26067565
MYO3A_26092548	-0.347408	2.229000	0.081633	0.040816	15.710000	MYO3A_26092548
MYO3A_26122616	0.043408	1.942000	0.020408	0.000000	19.450000	MYO3A_26122616
MYO3A_26126389	0.146714	2.406000	0.081633	0.020408	23.224000	MYO3A_26126389
MYO3A_26150149	0.059490	0.621000	0.000000	0.000000	16.146000	MYO3A_26150149
MYO3A_26167878	0.687306	3.146000	0.142857	0.061224	39.580000	MYO3A_26167878
MYO3A_26172973	-0.273531	0.961000	0.000000	0.000000	11.233000	MYO3A_26172973
MYO3A_26175125	-0.111837	1.057000	0.000000	0.000000	16.998000	MYO3A_26175125
MYO3A_26200430	0.276694	1.567000	0.061224	0.000000	24.037000	MYO3A_26200430
MYPN_68143591	-0.109469	1.275000	0.000000	0.000000	15.361000	MYPN_68143591
MYPN_68147566	-0.061204	1.082000	0.000000	0.000000	16.068000	MYPN_68147566
MYPN_68148562	0.075041	1.527000	0.020408	0.000000	18.403000	MYPN_68148562
MYPN_68159973	0.140020	1.191000	0.000000	0.000000	16.065000	MYPN_68159973
MYPN_68161067	0.377469	2.370000	0.102041	0.020408	29.286000	MYPN_68161067
MYPN_68193331	0.468224	2.854000	0.224490	0.183673	34.092000	MYPN_68193331
MYPN_68196181	0.047714	1.630000	0.020408	0.000000	17.655000	MYPN_68196181
MYPN_68201382	-0.157551	1.321000	0.020408	0.000000	15.102000	MYPN_68201382
MYPN_68201387	0.208250	0.855000	0.000000	0.000000	1.737000	MYPN_68201387
NEBL_20815053	-0.230694	1.951000	0.040816	0.000000	12.075000	NEBL_20815053
NEBL_20816328	-0.257367	2.471000	0.040816	0.020408	12.275000	NEBL_20816328
NET1_5449968	1.278694	3.717000	0.428571	0.326531	68.378000	NET1_5449968
NET1_5449973	2.178500	2.937000	1.000000	0.500000	8.714000	NET1_5449973
NMT2_15118102	-0.246388	0.340000	0.000000	0.000000	8.500000	NMT2_15118102
NMT2_15128562	-0.183061	1.342000	0.020408	0.000000	11.310000	NMT2_15128562
NMT2_15128569	-0.544500	0.757000	0.000000	0.000000	0.757000	NMT2_15128569
NRBF2_63146425	0.227571	1.288000	0.000000	0.000000	20.689000	NRBF2_63146425
NRG3_82982534	-0.350612	1.190000	0.000000	0.000000	11.141000	NRG3_82982534
NRG3_82982537	-0.620500	-0.311000	0.000000	0.000000	0.000000	NRG3_82982537
NRP1_33266369	-0.380122	1.072000	0.000000	0.000000	9.356000	NRP1_33266369
NSUN6_18549986	0.010612	1.416000	0.040816	0.000000	16.953000	NSUN6_18549986
NSUN6_18615350	-0.101429	1.414000	0.061224	0.000000	15.681000	NSUN6_18615350
NSUN6_18615746	-0.015163	1.088000	0.000000	0.000000	13.730000	NSUN6_18615746
NSUN6_18615750	-0.024667	0.492000	0.000000	0.000000	0.806000	NSUN6_18615750
NUDT13_73114882	-0.807755	-0.643000	0.000000	0.000000	0.000000	NUDT13_73114882
NUDT13_73114892	-1.192111	-0.643000	0.000000	0.000000	0.000000	NUDT13_73114892
NUDT13_73123987	-0.319490	0.458000	0.000000	0.000000	9.160000	NUDT13_73123987
NUDT13_73126363	0.001939	2.336000	0.040816	0.020408	18.120000	NUDT13_73126363
NUDT5_12178202	-0.592245	0.619000	0.000000	0.000000	5.612000	NUDT5_12178202
NUDT5_12185541	0.096939	2.797000	0.081633	0.020408	22.757000	NUDT5_12185541
NUDT5_12185545	-0.416667	0.610000	0.000000	0.000000	0.610000	NUDT5_12185545
OGDHL_49736261	-1.922600	309.284000	0.057143	0.057143	319.904000	OGDHL_49736261
OGDHL_49736265	-1.270667	-0.565000	0.000000	0.000000	0.000000	OGDHL_49736265
OIT3_72898633	-56.813120	309.292000	0.200000	0.200000	659.606000	OIT3_72898633
OIT3_72902856	-0.229918	0.556000	0.000000	0.000000	8.896000	OIT3_72902856
OIT3_72912783	0.872408	3.212000	0.367347	0.102041	45.644000	OIT3_72912783
OIT3_72926979	0.132898	1.852000	0.102041	0.000000	22.020000	OIT3_72926979
OLAH_15045462	-0.213816	1.032000	0.000000	0.000000	12.300000	OLAH_15045462
OPTN_13121725	-0.039653	1.582000	0.020408	0.000000	17.299000	OPTN_13121725
PARD3_34331398	-4.089971	319.100000	0.314286	0.314286	1020.582000	PARD3_34331398
PARD3_34342187	0.080510	1.546000	0.040816	0.000000	19.091000	PARD3_34342187
PARD3_34342588	-0.441796	1.311000	0.020408	0.000000	8.456000	PARD3_34342588
PARD3_34382122	-0.446163	1.106000	0.000000	0.000000	8.542000	PARD3_34382122
PARD3_34399621	43.026978	321.616000	0.521739	0.521739	6879.004000	PARD3_34399621
PARD3_34564782	-0.005347	1.487000	0.081633	0.000000	18.348000	PARD3_34564782
PARG_49867489	0.163102	1.535000	0.102041	0.000000	21.907000	PARG_49867489
PARG_49934386	-0.310204	1.287000	0.000000	0.000000	11.725000	PARG_49934386
PCDH15_53828899	0.553980	1.918000	0.183673	0.000000	34.000000	PCDH15_53828899
PCDH15_53829364	0.209571	2.439000	0.183673	0.020408	24.904000	PCDH15_53829364
PDSS1_26735156	-0.386571	0.837000	0.000000	0.000000	9.431000	PDSS1_26735156
PDSS1_26744703	-0.148041	1.158000	0.000000	0.000000	13.606000	PDSS1_26744703
PFKFB3_6215109	-0.424000	1.517000	0.020408	0.000000	7.825000	PFKFB3_6215109
PHYHIPL_59238984	0.122408	1.712000	0.040816	0.000000	23.091000	PHYHIPL_59238984
PHYHIPL_59240020	-0.201796	1.405000	0.040816	0.000000	15.686000	PHYHIPL_59240020
PIP4K2A_22541504	-0.228878	0.794000	0.000000	0.000000	9.472000	PIP4K2A_22541504
POLR3A_77983165	-0.309163	0.855000	0.000000	0.000000	10.912000	POLR3A_77983165
PPIF_79349167	-0.355857	0.742000	0.000000	0.000000	9.242000	PPIF_79349167
PPIF_79350280	-0.228816	2.243000	0.040816	0.020408	14.252000	PPIF_79350280
PPIF_79350520	-0.380000	1.165000	0.000000	0.000000	9.317000	PPIF_79350520
PPIF_79350523	0.303000	1.124000	0.000000	0.000000	1.124000	PPIF_79350523
PPIF_79350659	-0.321367	1.510000	0.020408	0.000000	10.564000	PPIF_79350659
PPP3CB_73445010	0.025612	1.657000	0.040816	0.000000	17.562000	PPP3CB_73445010
PPP3CB_73477157	0.577816	2.506000	0.142857	0.061224	36.888000	PPP3CB_73477157
PRKG1_52284475	-0.187898	0.751000	0.000000	0.000000	10.338000	PRKG1_52284475
PRPF18_13609316	-0.040327	1.650000	0.081633	0.000000	18.063000	PRPF18_13609316
PRPF18_13609320	-0.239000	0.554000	0.000000	0.000000	0.554000	PRPF18_13609320
PRTFDC1_24853857	-0.163939	1.423000	0.040816	0.000000	13.744000	PRTFDC1_24853857
PRTFDC1_24938539	-0.349796	0.609000	0.000000	0.000000	8.526000	PRTFDC1_24938539
PSAP_71826265	-0.148041	1.256000	0.000000	0.000000	14.590000	PSAP_71826265
PTER_16452010	0.022224	1.866000	0.020408	0.000000	15.447000	PTER_16452010
PTER_16496773	0.185633	2.187000	0.122449	0.020408	24.119000	PTER_16496773
PTER_16509597	-0.179449	1.924000	0.040816	0.000000	13.430000	PTER_16509597
PTPN20_46941272	0.192184	1.527000	0.020408	0.000000	23.555000	PTPN20_46941272
PTPN20_46944311	-0.006020	1.993000	0.020408	0.000000	19.353000	PTPN20_46944311
PTPN20_46946287	-0.205918	2.209000	0.020408	0.020408	12.996000	PTPN20_46946287
RASSF4_44990084	-0.609020	1.082000	0.000000	0.000000	6.026000	RASSF4_44990084
RASSF4_44990088	0.096667	0.687000	0.000000	0.000000	1.374000	RASSF4_44990088
RBP3_47351906	-0.538122	1.322000	0.020408	0.000000	7.596000	RBP3_47351906
RBP3_47352955	-0.195612	1.827000	0.040816	0.000000	15.099000	RBP3_47352955
REEP3_63596496	0.033306	1.432000	0.040816	0.000000	18.048000	REEP3_63596496
RET_43105727	-1.007653	0.439000	0.000000	0.000000	0.439000	RET_43105727
RET_43105731	-1.027000	-0.319000	0.000000	0.000000	0.000000	RET_43105731
RET_43105734	0.501000	0.692000	0.000000	0.000000	1.002000	RET_43105734
RHOBTB1_60877674	-0.137694	1.151000	0.000000	0.000000	11.977000	RHOBTB1_60877674
RP1-251M9.2_10962958	0.845367	2.165000	0.183673	0.061224	44.554000	RP1-251M9.2_10962958
RP11-297A16.2_35098458	0.117082	1.151000	0.000000	0.000000	15.610000	RP11-297A16.2_35098458
RP11-297A16.2_35098460	0.386000	0.386000	0.000000	0.000000	0.386000	RP11-297A16.2_35098460
RP11-534L6.5_48624475	-0.461306	0.908000	0.000000	0.000000	6.603000	RP11-534L6.5_48624475
RPS24_78035082	-0.275898	1.087000	0.000000	0.000000	10.893000	RPS24_78035082
RPS24_78037140	24.924032	309.264000	0.225806	0.225806	2164.848000	RPS24_78037140
RUFY2_68390474	0.050939	1.447000	0.102041	0.000000	18.359000	RUFY2_68390474
SAR1A_70155687	0.090204	2.009000	0.102041	0.020408	20.706000	SAR1A_70155687
SEC61A2_12141756	-0.124265	1.137000	0.000000	0.000000	15.550000	SEC61A2_12141756
SEC61A2_12149814	121.813567	319.100000	0.566667	0.566667	3818.972000	SEC61A2_12149814
SEPHS1_13330624	-0.620816	1.470000	0.040816	0.000000	8.588000	SEPHS1_13330624
SEPHS1_13343301	-0.190082	2.081000	0.061224	0.040816	15.986000	SEPHS1_13343301
SFMBT2_7193570	-0.108469	1.366000	0.061224	0.000000	16.338000	SFMBT2_7193570
SGPL1_70848779	-0.137082	0.683000	0.000000	0.000000	10.245000	SGPL1_70848779
SGPL1_70851056	-0.044878	1.389000	0.020408	0.000000	16.369000	SGPL1_70851056
SGPL1_70851859	-0.494469	1.193000	0.000000	0.000000	6.667000	SGPL1_70851859
SH2D4B_80570454	-0.446673	0.902000	0.000000	0.000000	7.868000	SH2D4B_80570454
SIRT1_67889864	0.323306	1.861000	0.061224	0.000000	27.025000	SIRT1_67889864
SIRT1_67891205	0.137898	2.119000	0.102041	0.020408	22.158000	SIRT1_67891205
SIRT1_67906628	0.533673	2.503000	0.040816	0.020408	33.513000	SIRT1_67906628
SIRT1_67906631	0.757667	1.795000	0.333333	0.000000	2.583000	SIRT1_67906631
SIRT1_67906635	0.884667	1.212000	0.000000	0.000000	2.654000	SIRT1_67906635
SLC16A9_59667253	0.118939	1.159000	0.000000	0.000000	20.652000	SLC16A9_59667253
SLC29A3_71344714	-0.366082	1.018000	0.000000	0.000000	7.262000	SLC29A3_71344714
SLC39A12_17963881	-0.362408	1.474000	0.061224	0.000000	11.971000	SLC39A12_17963881
SLC39A12_17989486	0.045510	2.598000	0.040816	0.020408	21.530000	SLC39A12_17989486
STAM_17684567	0.085429	1.806000	0.061224	0.000000	19.420000	STAM_17684567
STAM_17689297	-0.353673	1.587000	0.081633	0.000000	12.829000	STAM_17689297
STAM_17702415	-0.037020	1.283000	0.000000	0.000000	19.392000	STAM_17702415
STAM_17707089	-0.041898	1.083000	0.000000	0.000000	15.401000	STAM_17707089
STAM_17707094	0.327000	0.573000	0.000000	0.000000	1.719000	STAM_17707094
STAM_17708717	-0.056592	2.596000	0.020408	0.020408	16.872000	STAM_17708717
STAM_17711093	-0.188735	1.063000	0.000000	0.000000	13.500000	STAM_17711093
STAM_17713333	-0.375673	1.728000	0.020408	0.000000	11.546000	STAM_17713333
STOX1_68874815	-0.133571	0.339000	0.000000	0.000000	10.848000	STOX1_68874815
SUPV3L1_69181252	-0.123184	1.818000	0.020408	0.000000	16.342000	SUPV3L1_69181252
SUPV3L1_69185904	0.051694	1.640000	0.020408	0.000000	18.767000	SUPV3L1_69185904
SUPV3L1_69189485	-15.149190	309.329000	0.023810	0.023810	321.730000	SUPV3L1_69189485
SUV39H2_14902097	0.106612	2.141000	0.061224	0.020408	21.334000	SUV39H2_14902097
TAF3_7921797	0.134184	2.169000	0.081633	0.020408	22.023000	TAF3_7921797
TAF3_7940198	0.075122	1.529000	0.020408	0.000000	19.826000	TAF3_7940198
TET1_68648336	-0.100163	1.878000	0.040816	0.000000	15.719000	TET1_68648336
TET1_68680966	-0.150612	1.563000	0.020408	0.000000	12.214000	TET1_68680966
TMEM236_17772694	-0.033224	1.993000	0.020408	0.000000	18.531000	TMEM236_17772694
TMEM254_80082639	0.190939	1.718000	0.061224	0.000000	22.794000	TMEM254_80082639
TRDMT1_17155103	-0.252306	0.815000	0.000000	0.000000	9.499000	TRDMT1_17155103
TRDMT1_17158538	-0.192714	1.558000	0.020408	0.000000	13.088000	TRDMT1_17158538
TRDMT1_17159257	-0.894000	321.616000	0.071429	0.071429	630.916000	TRDMT1_17159257
TRDMT1_17161826	-0.214184	0.845000	0.000000	0.000000	12.445000	TRDMT1_17161826
TRDMT1_17161830	-0.142667	0.821000	0.000000	0.000000	0.821000	TRDMT1_17161830
TSPAN14_80511974	-0.183510	1.106000	0.000000	0.000000	12.174000	TSPAN14_80511974
TSPAN15_69461935	0.122469	1.600000	0.061224	0.000000	18.258000	TSPAN15_69461935
TUBAL3_5395509	-19.683875	14.953000	0.250000	0.250000	88.392000	TUBAL3_5395509
TUBAL3_5404579	0.009163	1.502000	0.040816	0.000000	18.434000	TUBAL3_5404579
UBE2D1_58362225	0.085592	1.640000	0.020408	0.000000	18.805000	UBE2D1_58362225
UBE2D1_58364404	0.175184	2.640000	0.061224	0.020408	21.678000	UBE2D1_58364404
UCMA_13232505	0.000224	2.240000	0.061224	0.020408	17.794000	UCMA_13232505
UNC5B_71297088	0.095735	1.774000	0.142857	0.000000	24.170000	UNC5B_71297088
UPF2_11943592	-0.078551	1.765000	0.020408	0.000000	15.411000	UPF2_11943592
UPF2_11950904	-0.023816	1.713000	0.061224	0.000000	16.663000	UPF2_11950904
UPF2_11952375	0.370980	2.358000	0.122449	0.020408	29.315000	UPF2_11952375
UPF2_12002462	0.108163	1.939000	0.020408	0.000000	20.033000	UPF2_12002462
USP54_73522719	0.278102	1.995000	0.122449	0.000000	26.498000	USP54_73522719
USP54_73539622	-7.652967	309.282000	0.166667	0.166667	350.422000	USP54_73539622
USP54_73539628	0.131167	1.183000	0.000000	0.000000	2.277000	USP54_73539628
USP54_73541217	0.086653	2.198000	0.142857	0.020408	21.305000	USP54_73541217
USP54_73574409	0.583837	2.366000	0.204082	0.061224	37.328000	USP54_73574409
USP6NL_11484168	-0.416755	1.798000	0.020408	0.000000	7.870000	USP6NL_11484168
USP6NL_11491241	-0.626939	0.833000	0.000000	0.000000	7.940000	USP6NL_11491241
USP6NL_11491246	-0.649750	-0.330000	0.000000	0.000000	0.000000	USP6NL_11491246
USP6NL_11504293	0.312224	1.737000	0.061224	0.000000	25.281000	USP6NL_11504293
VCL_74023360	-0.218551	0.547000	0.000000	0.000000	9.299000	VCL_74023360
VCL_74071239	0.063837	3.259000	0.102041	0.020408	19.616000	VCL_74071239
VCL_74092811	0.433122	1.967000	0.061224	0.000000	31.292000	VCL_74092811
VCL_74117708	0.132796	1.648000	0.040816	0.000000	23.748000	VCL_74117708
VDAC2_75216619	0.005735	2.310000	0.102041	0.020408	20.451000	VDAC2_75216619
VIM_17232157	0.005184	1.730000	0.020408	0.000000	16.832000	VIM_17232157
VPS26A_69156299	0.435714	2.518000	0.122449	0.020408	29.859000	VPS26A_69156299
VPS26A_69160860	0.200510	1.834000	0.102041	0.000000	25.182000	VPS26A_69160860
VPS26A_69160918	-0.139000	1.859000	0.102041	0.000000	17.161000	VPS26A_69160918
VPS26A_69163444	-0.154510	0.619000	0.000000	0.000000	9.904000	VPS26A_69163444
VPS26A_69164493	-0.146878	0.399000	0.000000	0.000000	8.778000	VPS26A_69164493
VSIR_71755015	0.134020	1.170000	0.000000	0.000000	18.714000	VSIR_71755015
WAC_28533720	1.069265	2.644000	0.428571	0.306122	58.876000	WAC_28533720
WAC_28584417	-0.281020	1.002000	0.000000	0.000000	12.207000	WAC_28584417
WASHC2C_45741757	-0.258816	1.411000	0.020408	0.000000	10.273000	WASHC2C_45741757
WDFY4_48779571	-0.636531	1.186000	0.000000	0.000000	5.950000	WDFY4_48779571
WDFY4_48779574	0.692000	0.975000	0.000000	0.000000	1.384000	WDFY4_48779574
WDFY4_48787734	0.001327	2.044000	0.102041	0.020408	19.745000	WDFY4_48787734
WDFY4_48794887	-0.306245	1.266000	0.000000	0.000000	11.425000	WDFY4_48794887
WDFY4_48813910	-0.518755	1.244000	0.000000	0.000000	7.022000	WDFY4_48813910
WDFY4_48827583	-0.729143	1.253000	0.000000	0.000000	5.894000	WDFY4_48827583
WDFY4_48874846	0.858490	3.403000	0.408163	0.122449	51.375000	WDFY4_48874846
WDFY4_48874849	1.381000	3.403000	0.500000	0.500000	3.403000	WDFY4_48874849
WDFY4_48899867	-0.497653	0.962000	0.000000	0.000000	6.753000	WDFY4_48899867
WDR37_1074947	-0.232449	1.041000	0.000000	0.000000	10.171000	WDR37_1074947
WDR37_1074957	-0.227333	0.996000	0.000000	0.000000	2.194000	WDR37_1074957
WDR37_1074967	-0.862222	0.705000	0.000000	0.000000	0.705000	WDR37_1074967
WDR37_1078542	0.123061	1.590000	0.061224	0.000000	22.756000	WDR37_1078542
ZEB1_31455819	-1.113531	-0.959000	0.000000	0.000000	0.000000	ZEB1_31455819
ZEB1_31506657	-0.740347	-0.497000	0.000000	0.000000	0.000000	ZEB1_31506657
ZEB1_31512965	0.067857	2.093000	0.061224	0.020408	19.336000	ZEB1_31512965
ZEB1_31524585	0.168776	1.329000	0.040816	0.000000	17.549000	ZEB1_31524585
ZMIZ1_79178635	1.561184	2.857000	0.714286	0.387755	77.062000	ZMIZ1_79178635
ZMIZ1_79290165	-0.163633	1.366000	0.020408	0.000000	12.828000	ZMIZ1_79290165
ZMIZ1_79292862	-0.107184	1.076000	0.000000	0.000000	16.772000	ZMIZ1_79292862
ZMIZ1_79307367	-64.197733	319.100000	0.333333	0.333333	1553.251000	ZMIZ1_79307367
ZNF487_43480955	0.063143	1.113000	0.000000	0.000000	18.604000	ZNF487_43480955
ZSWIM8_73794119	7.750944	319.100000	0.194444	0.194444	997.817000	ZSWIM8_73794119
ABCC2_99784128	-0.299776	1.743000	0.040816	0.000000	11.868000	ABCC2_99784128
ABCC2_99798777	0.098306	1.345000	0.081633	0.000000	18.045000	ABCC2_99798777
ABCC2_99803969	20.725429	309.299000	0.500000	0.500000	707.328000	ABCC2_99803969
ABCC2_99804685	-0.205408	1.197000	0.000000	0.000000	12.920000	ABCC2_99804685
ABCC2_99804897	-0.005633	2.534000	0.040816	0.020408	19.436000	ABCC2_99804897
ABCC2_99805196	-0.321388	2.094000	0.061224	0.020408	13.116000	ABCC2_99805196
ABCC2_99805228	-0.043774	2.094000	0.032258	0.032258	8.969000	ABCC2_99805228
ABCC2_99807353	43.128784	319.100000	0.189189	0.189189	2228.442000	ABCC2_99807353
ABCC2_99817113	-0.498224	1.022000	0.000000	0.000000	5.330000	ABCC2_99817113
ABCC2_99817195	0.162469	2.969000	0.040816	0.040816	20.936000	ABCC2_99817195
ABCC2_99817206	-0.029636	1.164000	0.000000	0.000000	3.628000	ABCC2_99817206
ABCC2_99817269	31.661564	319.100000	0.153846	0.153846	1884.160000	ABCC2_99817269
ABCC2_99850401	-0.075878	1.523000	0.020408	0.000000	12.427000	ABCC2_99850401
ABLIM1_114436534	-0.334000	0.951000	0.000000	0.000000	10.363000	ABLIM1_114436534
ABLIM1_114473162	56.829684	319.100000	0.500000	0.500000	3455.355000	ABLIM1_114473162
ABLIM1_114490249	-0.236020	1.482000	0.020408	0.000000	10.976000	ABLIM1_114490249
ACADSB_123038465	-0.380653	2.033000	0.020408	0.020408	10.500000	ACADSB_123038465
ACADSB_123051968	-0.207673	1.076000	0.000000	0.000000	12.361000	ACADSB_123051968
ACADSB_123052505	-0.172796	1.013000	0.000000	0.000000	12.115000	ACADSB_123052505
ACSL5_112410315	-0.155755	1.425000	0.020408	0.000000	12.078000	ACSL5_112410315
ACSL5_112411864	4.358514	309.293000	0.297297	0.297297	2204.943000	ACSL5_112411864
ACSL5_112417818	21.998256	309.327000	0.102564	0.102564	1237.308000	ACSL5_112417818
ACSM6_95208638	-1.001898	-0.787000	0.000000	0.000000	0.000000	ACSM6_95208638
ACTR1A_102484553	0.245612	1.818000	0.081633	0.000000	21.873000	ACTR1A_102484553
ADAM12_126018225	0.280143	1.302000	0.183673	0.000000	25.920000	ADAM12_126018225
ADAM8_133268996	-1.059388	0.681000	0.000000	0.000000	4.268000	ADAM8_133268996
ADD3_110116207	106.215408	321.801000	0.673469	0.673469	10262.081000	ADD3_110116207
ADD3_110119010	185.342857	321.625000	0.795918	0.795918	12233.142000	ADD3_110119010
ADD3_110125505	-0.023306	2.160000	0.061224	0.040816	19.646000	ADD3_110125505
ADGRA1_133094042	-0.256347	1.178000	0.000000	0.000000	9.446000	ADGRA1_133094042
AFAP1L2_114297156	30.045510	321.801000	0.551020	0.551020	8413.184000	AFAP1L2_114297156
AFAP1L2_114297160	-0.532000	0.749000	0.000000	0.000000	0.749000	AFAP1L2_114297160
AFAP1L2_114336470	-0.756347	1.992000	0.020408	0.000000	8.470000	AFAP1L2_114336470
AGAP11_86997454	-0.009735	0.401000	0.000000	0.000000	12.832000	AGAP11_86997454
ALDH18A1_95626994	-0.114939	2.132000	0.040816	0.020408	16.882000	ALDH18A1_95626994
ALDH18A1_95634820	0.082816	1.497000	0.061224	0.000000	19.325000	ALDH18A1_95634820
ANKRD22_88824602	-0.633408	0.512000	0.000000	0.000000	3.584000	ANKRD22_88824602
ARHGAP19_97227290	0.111776	2.209000	0.081633	0.020408	20.943000	ARHGAP19_97227290
ARHGAP19_97240890	0.107020	1.045000	0.000000	0.000000	18.385000	ARHGAP19_97240890
ATAD1_87754957	-0.131898	1.661000	0.020408	0.000000	15.194000	ATAD1_87754957
ATAD1_87755242	0.012959	2.354000	0.061224	0.020408	20.567000	ATAD1_87755242
ATAD1_87769333	-0.345714	2.158000	0.020408	0.020408	12.544000	ATAD1_87769333
ATAD1_87776007	-0.124959	1.061000	0.000000	0.000000	15.526000	ATAD1_87776007
ATAD1_87776011	-0.278333	0.447000	0.000000	0.000000	0.447000	ATAD1_87776011
ATAD1_87783118	-0.250245	0.308000	0.000000	0.000000	8.316000	ATAD1_87783118
ATE1_121840139	-0.162878	2.232000	0.040816	0.020408	14.806000	ATE1_121840139
ATE1_121903950	-0.079714	1.074000	0.000000	0.000000	16.240000	ATE1_121903950
ATE1_121923151	0.288878	1.539000	0.061224	0.000000	24.159000	ATE1_121923151
ATRNL1_115165011	-0.622980	-0.419000	0.000000	0.000000	0.000000	ATRNL1_115165011
ATRNL1_115265646	0.250000	1.859000	0.122449	0.000000	24.523000	ATRNL1_115265646
ATRNL1_115275769	-1.031816	-0.866000	0.000000	0.000000	0.000000	ATRNL1_115275769
ATRNL1_115468668	0.042082	1.496000	0.020408	0.000000	19.429000	ATRNL1_115468668
BCCIP_125831958	0.009163	1.550000	0.020408	0.000000	15.931000	BCCIP_125831958
BCCIP_125833740	-14.679704	309.292000	0.037037	0.037037	309.292000	BCCIP_125833740
BLNK_96196134	0.268184	1.976000	0.040816	0.000000	24.337000	BLNK_96196134
BLNK_96205894	0.012245	1.475000	0.061224	0.000000	17.292000	BLNK_96205894
BLNK_96205898	0.404333	1.317000	0.333333	0.000000	1.862000	BLNK_96205898
BLNK_96207712	0.138653	1.554000	0.081633	0.000000	19.461000	BLNK_96207712
BLNK_96224459	-0.359000	1.411000	0.020408	0.000000	10.395000	BLNK_96224459
BLNK_96224463	0.126667	0.382000	0.000000	0.000000	0.764000	BLNK_96224463
BLNK_96230160	-0.432020	1.238000	0.000000	0.000000	9.172000	BLNK_96230160
BMPR1A_86890712	-0.248122	0.864000	0.000000	0.000000	6.210000	BMPR1A_86890712
BMPR1A_86897003	-0.203204	1.655000	0.040816	0.000000	14.835000	BMPR1A_86897003
BORCS7-ASMT_102862843	-49.254097	319.100000	0.129032	0.129032	1247.048000	BORCS7-ASMT_102862843
BORCS7-ASMT_102874345	0.096776	1.502000	0.061224	0.000000	19.834000	BORCS7-ASMT_102874345
BORCS7-ASMT_102874351	-0.657600	0.406000	0.000000	0.000000	0.406000	BORCS7-ASMT_102874351
BTAF1_91936860	0.447143	2.128000	0.204082	0.061224	32.065000	BTAF1_91936860
BTAF1_91941636	0.135163	2.331000	0.142857	0.061224	25.292000	BTAF1_91941636
BTAF1_91984922	0.206306	2.014000	0.142857	0.020408	24.968000	BTAF1_91984922
BTAF1_91997190	0.059714	1.695000	0.061224	0.000000	19.000000	BTAF1_91997190
BTAF1_91997208	0.988176	1.695000	0.176471	0.000000	17.149000	BTAF1_91997208
BTAF1_92022239	0.103449	1.241000	0.000000	0.000000	22.044000	BTAF1_92022239
BTBD16_122274378	-0.317204	1.067000	0.000000	0.000000	10.831000	BTBD16_122274378
BTBD16_122290951	-0.592796	1.328000	0.020408	0.000000	6.555000	BTBD16_122290951
BTBD16_122330515	-0.244735	1.562000	0.020408	0.000000	12.739000	BTBD16_122330515
