ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1350	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5641381	5641518	5593860	5593919	5705042	5705232	1350	0,0,29,20,18,11	0,0,14,23,20,36	28,13,31,26,24,16	20,20,40,24,22,33	236	99	1	1.0	NA,NA,0.465,0.267,0.274,0.114	0.37,0.214,0.245,0.312,0.314,0.169	0.009
1351	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5641381	5641518	5603743	5604083	5705042	5705232	1351	0,0,26,20,18,12	0,0,3,7,0,0	28,13,31,22,20,17	0,0,2,1,6,1	236	99	1	1.0	NA,NA,0.784,0.545,1.0,1.0	1.0,1.0,0.867,0.902,0.583,0.877	-0.039
1352	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5705042	5705243	5591863	5591967	5748693	5748855	1352	0,0,260,242,300,253	0,0,0,0,0,0	301,254,251,330,323,314	0,1,2,2,0,0	300	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.988,0.976,0.982,1.0,1.0	0.009
1353	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5705042	5705243	5591863	5591967	5758964	5759167	1353	0,0,113,108,152,110	0,0,1,1,0,0	138,123,118,159,150,157	1,0,0,0,0,2	300	99	1	1.0	NA,NA,0.974,0.973,1.0,1.0	0.979,1.0,1.0,1.0,1.0,0.963	-0.004
1354	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5705042	5705243	5593601	5593919	5748693	5748855	1354	0,0,229,217,259,241	0,0,0,1,0,0	232,206,242,284,263,273	4,0,0,0,0,0	300	99	1	1.0	NA,NA,1.0,0.986,1.0,1.0	0.95,1.0,1.0,1.0,1.0,1.0	0.005
1355	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5748693	5748855	5591863	5591967	5758964	5759057	1355	0,0,150,129,118,129	0,0,1,1,0,0	139,126,161,146,157,142	1,0,0,0,0,2	261	99	1	1.0	NA,NA,0.983,0.98,1.0,1.0	0.981,1.0,1.0,1.0,1.0,0.964	-0.0
1356	"ENSMUSG00000024238.15"	"Zeb1"	chr18	+	5748693	5748855	5705042	5705243	5758964	5759057	1356	0,0,297,263,267,272	0,0,0,0,1,0	302,256,292,317,331,299	0,0,0,2,0,0	261	99	1	1.0	NA,NA,1.0,1.0,0.99,1.0	1.0,1.0,1.0,0.984,1.0,1.0	0.0
2343	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10571954	10572142	10566506	10567646	10574874	10575018	2343	0,0,121,98,103,143	0,0,0,0,1,0	162,127,164,119,132,136	0,0,0,0,0,0	287	99	1	1.0	NA,NA,1.0,1.0,0.973,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.007
2344	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10574874	10575018	10571954	10572142	10577000	10577090	2344	0,0,88,73,99,110	0,0,0,0,0,0	122,81,108,93,110,81	0,4,0,0,0,0	243	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.892,1.0,1.0,1.0,1.0	0.018
2345	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10577637	10577759	10577000	10577090	10582054	10582186	2345	0,0,0,15,12,12	0,0,40,29,30,27	9,6,7,12,9,7	31,32,39,34,50,33	221	99	1	1.0	NA,NA,0.0,0.188,0.152,0.166	0.115,0.077,0.074,0.137,0.075,0.087	0.032
2346	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10577637	10577759	10577000	10577090	10584247	10584362	2346	0,0,0,8,8,8	0,0,0,1,0,0	4,3,4,6,5,6	0,0,0,0,0,0	221	99	1	1.0	NA,NA,NA,0.782,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.073
2347	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10582054	10582186	10577000	10577090	10584247	10584362	2347	0,0,95,65,52,63	0,0,0,1,0,0	54,69,100,52,91,65	0,0,0,0,0,0	231	99	1	1.0	NA,NA,1.0,0.965,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
2348	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10582054	10582186	10577637	10577759	10584247	10584362	2348	0,0,55,43,26,40	0,0,0,0,0,0	28,40,64,24,45,35	0,0,0,0,0,2	231	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.882	0.02
2349	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10585977	10586041	10584247	10584362	10593745	10595875	2349	0,0,26,14,17,16	0,0,0,0,0,0	17,14,31,20,19,8	0,7,0,0,0,0	163	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.548,1.0,1.0,1.0,1.0	0.075
2350	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10588438	10588550	10585977	10586041	10593745	10595875	2350	0,0,54,61,44,38	0,0,3,1,0,0	48,37,68,49,60,41	4,2,4,4,0,0	211	99	1	1.0	NA,NA,0.894,0.966,1.0,1.0	0.849,0.897,0.889,0.852,1.0,1.0	0.05
2351	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10588438	10588550	10585977	10586041	10595675	10595875	2351	0,0,26,43,31,18	0,0,1,9,1,0	27,20,37,30,42,24	5,0,2,2,4,2	211	99	1	1.0	NA,NA,0.924,0.692,0.936,1.0	0.717,1.0,0.897,0.876,0.831,0.849	0.026
2352	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10588438	10588550	10585977	10586041	10596338	10596441	2352	0,0,29,42,27,18	0,0,0,0,2,0	30,18,38,31,38,25	0,0,1,0,3,0	211	99	1	1.0	NA,NA,1.0,1.0,0.864,1.0	1.0,1.0,0.947,1.0,0.856,1.0	-0.001
2353	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10588438	10588550	10585977	10586041	10610025	10610255	2353	0,0,26,41,27,15	0,0,0,3,0,2	26,18,37,26,37,23	0,0,2,0,0,0	211	99	1	1.0	NA,NA,1.0,0.865,1.0,0.779	1.0,1.0,0.897,1.0,1.0,1.0	-0.072
2354	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10593745	10595875	10585977	10586041	10596338	10596441	2354	0,0,389,484,627,404	0,0,0,0,2,0	574,537,466,465,503,448	0,0,1,0,3,0	2229	99	1	1.0	NA,NA,1.0,1.0,0.933,1.0	1.0,1.0,0.954,1.0,0.882,1.0	0.011
2355	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10593745	10595875	10588438	10588550	10596338	10596441	2355	0,0,414,504,644,427	0,0,3,1,0,3	592,554,495,484,526,466	4,0,3,5,1,2	2229	99	1	1.0	NA,NA,0.86,0.957,1.0,0.863	0.868,1.0,0.88,0.811,0.959,0.912	0.015
2356	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10595675	10595875	10585977	10586041	10596338	10596441	2356	0,0,46,66,45,28	0,0,0,0,2,0	49,40,41,40,46,47	0,0,1,0,3,0	299	99	1	1.0	NA,NA,1.0,1.0,0.882,1.0	1.0,1.0,0.931,1.0,0.835,1.0	0.01
2357	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10595675	10595875	10588438	10588550	10596338	10596441	2357	0,0,45,59,48,31	0,0,3,1,0,3	45,42,41,42,47,46	4,0,3,5,1,2	299	99	1	1.0	NA,NA,0.832,0.951,1.0,0.774	0.788,1.0,0.819,0.736,0.94,0.884	0.028
2358	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10596338	10596441	10585977	10586041	10610025	10610063	2358	0,0,11,9,12,16	0,0,0,3,0,2	16,8,10,13,11,7	0,0,2,0,0,0	202	99	1	1.0	NA,NA,1.0,0.595,1.0,0.797	1.0,1.0,0.71,1.0,1.0,1.0	-0.104
2359	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10596338	10596441	10588438	10588550	10610025	10610063	2359	0,0,14,10,10,19	0,0,0,0,0,0	20,8,12,18,9,9	0,0,2,0,0,0	202	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.746,1.0,1.0,1.0	0.042
2986	"ENSMUSG00000028327.14"	"Stra6l"	chr4	+	45853220	45853366	45848996	45849097	45858146	45858222	2986	0,0,1,0,2,0	0,0,1,2,0,0	0,0,2,0,0,0	1,0,2,1,0,6	245	99	1	1.0	NA,NA,0.288,0.0,1.0,NA	0.0,NA,0.288,0.0,NA,0.0	0.357
3047	"ENSMUSG00000028452.7"	"Vcp"	chr4	-	42982840	42983149	42982530	42982686	42983363	42983576	3047	0,0,3811,3958,4102,3731	0,0,0,0,0,0	4888,4001,5152,5053,4672,4545	0,0,2,0,0,0	408	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.998,1.0,1.0,1.0	0.0
3279	"ENSMUSG00000028416.13"	"Bag1"	chr4	-	40939076	40939184	40937131	40937194	40941524	40941638	3279	0,0,979,1180,883,796	0,0,0,0,2,6	952,1077,1227,1035,984,955	0,1,4,2,6,2	207	99	1	1.0	NA,NA,1.0,1.0,0.995,0.984	1.0,0.998,0.993,0.996,0.987,0.996	-0.0
3280	"ENSMUSG00000028416.13"	"Bag1"	chr4	-	40941524	40941638	40939076	40939184	40943624	40943707	3280	0,0,957,1204,888,844	0,0,1,1,0,0	983,1084,1227,963,1040,966	0,2,4,9,0,0	213	99	1	1.0	NA,NA,0.998,0.998,1.0,1.0	1.0,0.996,0.993,0.98,1.0,1.0	0.004
3513	"ENSMUSG00000085967.1"	"Gm12530"	chr4	+	57173201	57173316	57172070	57172184	57174458	57174714	3513	0,0,1,0,2,0	0,0,0,0,4,0	0,0,0,0,0,3	0,0,0,0,0,0	214	99	1	1.0	NA,NA,1.0,NA,0.188,NA	NA,NA,NA,NA,NA,1.0	-0.406
3581	"ENSMUSG00000035615.12"	"Frmpd1"	chr4	+	45249173	45249219	45244571	45244674	45256841	45256949	3581	0,0,40,30,36,23	0,0,0,4,0,0	37,27,16,26,22,25	0,0,0,0,0,0	145	99	1	1.0	NA,NA,1.0,0.837,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.041
3644	"ENSMUSG00000024236.18"	"Svil"	chr18	+	4971089	4971197	4920566	4920874	5037107	5037165	3644	0,0,3,8,3,2	0,0,3,4,6,9	6,4,4,4,6,3	3,6,11,3,13,1	207	99	1	1.0	NA,NA,0.324,0.489,0.193,0.096	0.489,0.242,0.148,0.389,0.181,0.589	-0.064
3645	"ENSMUSG00000024236.18"	"Svil"	chr18	+	4971089	4971197	4921725	4921774	5037107	5037165	3645	0,0,0,5,2,1	0,0,0,0,0,0	3,4,1,1,7,0	0,0,0,0,1,0	207	99	1	1.0	NA,NA,NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.77,NA	0.046
3646	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5040147	5040239	5037107	5037165	5046588	5046646	3646	0,0,4,17,20,17	0,0,0,0,0,0	12,27,17,11,29,20	0,0,0,1,0,0	191	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.851,1.0,1.0	0.025
3648	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5054017	5054098	5048884	5049494	5058124	5058159	3648	0,0,0,0,0,0	0,0,7,13,7,3	0,2,1,0,0,0	11,0,5,10,3,5	180	99	1	1.0	NA,NA,0.0,0.0,0.0,0.0	0.0,1.0,0.099,0.0,0.0,0.0	-0.183
3649	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5055979	5056849	5048884	5049494	5057274	5057439	3649	0,0,6,0,1,0	0,0,0,1,0,0	2,4,4,14,7,5	1,2,0,0,2,0	969	99	1	1.0	NA,NA,1.0,0.0,1.0,NA	0.17,0.17,1.0,1.0,0.263,1.0	0.066
3650	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5055979	5056849	5048884	5049494	5058124	5058159	3650	0,0,6,0,1,0	0,0,7,13,7,3	2,4,4,14,7,5	11,0,5,10,3,5	969	99	1	1.0	NA,NA,0.081,0.0,0.014,0.0	0.018,1.0,0.076,0.125,0.192,0.093	-0.227
3651	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5055979	5056849	5054017	5054098	5058124	5058159	3651	0,0,6,0,1,0	0,0,0,0,0,0	2,4,4,14,7,5	0,2,1,0,0,0	969	99	1	1.0	NA,NA,1.0,NA,1.0,NA	1.0,0.17,0.29,1.0,1.0,1.0	0.257
3652	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5057274	5057439	5048884	5049494	5058124	5058159	3652	0,0,0,1,4,0	0,0,7,13,7,3	2,2,4,3,5,0	11,0,5,10,3,5	264	99	1	1.0	NA,NA,0.0,0.028,0.176,0.0	0.064,1.0,0.231,0.101,0.385,0.0	-0.246
3654	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5060514	5060610	5059229	5059369	5062161	5062405	3654	0,0,6,5,5,0	0,0,10,11,15,2	9,15,3,3,4,4	14,8,14,0,8,2	195	99	1	1.0	NA,NA,0.233,0.188,0.145,0.0	0.246,0.488,0.098,1.0,0.202,0.504	-0.281
3655	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5073880	5074004	5064470	5064690	5082782	5082930	3655	0,0,29,55,33,25	0,0,0,0,0,0	36,28,46,33,56,30	1,1,0,0,0,1	223	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.941,0.926,1.0,1.0,1.0,0.93	0.034
3656	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5105765	5105871	5103574	5103726	5114530	5114686	3656	0,0,15,28,3,23	0,0,0,0,0,0	26,25,18,24,16,12	0,0,0,0,1,0	205	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.885,1.0	0.019
3744	"ENSMUSG00000028414.17"	"Fktn"	chr4	+	53724604	53724742	53720006	53720209	53729979	53730039	3744	0,0,45,40,32,36	0,0,19,38,26,10	30,26,26,35,31,22	49,24,34,22,35,46	237	99	1	1.0	NA,NA,0.497,0.305,0.34,0.601	0.204,0.312,0.242,0.399,0.27,0.167	0.17
3745	"ENSMUSG00000028414.17"	"Fktn"	chr4	+	53724604	53724742	53720006	53720209	53731131	53731335	3745	0,0,7,10,19,14	0,0,0,0,0,0	13,11,11,19,14,11	0,0,0,1,2,0	237	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.888,0.745,1.0	0.061
3746	"ENSMUSG00000028414.17"	"Fktn"	chr4	+	53729979	53730039	53720004	53720209	53731131	53731335	3746	0,0,41,73,53,26	0,0,0,0,0,0	78,66,75,59,63,82	0,0,0,1,2,0	159	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.973,0.951,1.0	0.013
3747	"ENSMUSG00000028414.17"	"Fktn"	chr4	+	53729979	53730039	53724604	53724742	53731131	53731335	3747	0,0,60,65,40,38	0,0,0,0,0,0	47,57,56,52,45,47	1,0,0,0,0,0	159	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.967,1.0,1.0,1.0,1.0,1.0	0.005
3748	"ENSMUSG00000028414.17"	"Fktn"	chr4	+	53742495	53742766	53737526	53737659	53744618	53744748	3748	0,0,7,10,6,8	0,0,35,24,44,34	24,12,18,11,12,9	59,52,47,27,54,54	370	99	1	1.0	NA,NA,0.051,0.1,0.035,0.059	0.098,0.058,0.093,0.098,0.056,0.043	-0.013
3800	"ENSMUSG00000060206.11"	"Zfp462"	chr4	+	55023414	55023606	55020088	55020207	55050185	55050453	3800	0,0,53,104,65,67	0,0,3,2,0,2	71,58,84,83,101,78	1,1,0,0,0,0	291	99	1	1.0	NA,NA,0.857,0.946,1.0,0.919	0.96,0.952,1.0,1.0,1.0,1.0	-0.055
3801	"ENSMUSG00000060206.11"	"Zfp462"	chr4	+	55060013	55060237	55051190	55051327	55072972	55073105	3801	0,0,128,115,130,123	0,0,0,0,0,0	188,159,124,143,160,124	0,0,0,0,1,0	323	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.98,1.0	0.003
3822	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9319408	9319571	9312303	9316672	9332783	9332950	3822	0,0,665,616,602,603	0,0,0,0,0,0	689,721,711,648,675,746	0,0,0,2,0,0	262	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.992,1.0,1.0	0.001
3824	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9377793	9377828	9332783	9332950	9386734	9386809	3824	0,0,20,31,20,30	0,0,0,0,0,3	35,39,40,33,28,58	0,3,0,0,0,0	134	99	1	1.0	NA,NA,1.0,1.0,1.0,0.881	1.0,0.906,1.0,1.0,1.0,1.0	-0.014
3825	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9377793	9377828	9332783	9332950	9449517	9449970	3825	0,0,2,0,0,1	0,0,0,0,0,0	1,1,0,0,0,0	0,0,0,0,0,2	134	99	1	1.0	NA,NA,1.0,NA,NA,1.0	1.0,1.0,NA,NA,NA,0.0	0.333
3826	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9377793	9377828	9353406	9353507	9386734	9386809	3826	0,0,287,350,362,250	0,0,0,0,0,1	415,330,368,395,414,424	2,2,4,5,3,2	134	99	1	1.0	NA,NA,1.0,1.0,1.0,0.995	0.994,0.992,0.986,0.983,0.99,0.994	0.009
3827	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9377793	9377828	9353406	9353507	9449517	9449970	3827	0,0,70,76,90,66	0,0,0,1,0,0	88,78,81,103,96,96	0,0,1,0,8,0	134	99	1	1.0	NA,NA,1.0,0.983,1.0,1.0	1.0,1.0,0.984,1.0,0.899,1.0	0.015
3828	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9386734	9386809	9332783	9332950	9449517	9449686	3828	0,0,71,93,93,61	0,0,0,0,0,0	99,71,84,77,82,81	0,0,0,0,0,2	174	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.958	0.007
3829	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9386734	9386809	9353406	9353507	9449517	9449686	3829	0,0,71,93,93,59	0,0,0,1,0,0	101,70,88,82,85,83	0,0,1,0,8,0	174	99	1	1.0	NA,NA,1.0,0.981,1.0,1.0	1.0,1.0,0.98,1.0,0.858,1.0	0.022
3830	"ENSMUSG00000024286.8"	"Ccny"	chr18	-	9386734	9386809	9377793	9377828	9449517	9449686	3830	0,0,286,361,352,242	0,0,2,4,0,3	422,313,362,365,399,403	2,3,0,1,1,0	174	99	1	1.0	NA,NA,0.988,0.981,1.0,0.979	0.992,0.983,1.0,0.995,0.996,1.0	-0.007
3903	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8653629	8653692	8653496	8653535	8656361	8656408	3903	0,0,111,107,137,102	0,0,16,23,16,8	113,135,152,132,117,126	11,9,10,16,19,21	162	99	1	1.0	NA,NA,0.809,0.74,0.84,0.886	0.863,0.902,0.903,0.834,0.79,0.786	-0.028
3904	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8653629	8653692	8653496	8653535	8658219	8658314	3904	0,0,32,23,46,48	0,0,0,0,1,1	37,47,44,44,35,39	0,1,3,0,0,1	162	99	1	1.0	NA,NA,1.0,1.0,0.966,0.967	1.0,0.966,0.9,1.0,1.0,0.96	0.012
3905	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8656361	8656408	8653496	8653535	8658219	8658314	3905	0,0,41,53,43,21	0,0,0,0,1,1	43,41,47,37,42,42	0,1,3,0,0,1	146	99	1	1.0	NA,NA,1.0,1.0,0.967,0.934	1.0,0.965,0.914,1.0,1.0,0.966	0.001
3906	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8656361	8656408	8653629	8653692	8658219	8658314	3906	0,0,105,114,118,67	0,0,0,0,0,0	107,120,145,109,105,110	0,0,0,0,0,2	146	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.974	0.004
3907	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8659825	8659988	8659001	8659097	8670693	8670792	3907	0,0,0,1,4,1	0,0,1,0,0,0	0,3,0,1,4,0	0,0,0,0,0,0	262	99	1	1.0	NA,NA,0.0,1.0,1.0,1.0	NA,1.0,NA,1.0,1.0,NA	-0.25
3908	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8667196	8667363	8658283	8658314	8670693	8670792	3908	0,0,0,0,1,1	0,0,93,102,96,91	4,0,2,0,0,3	95,150,122,102,107,81	266	99	1	1.0	NA,NA,0.0,0.0,0.004,0.004	0.015,0.0,0.006,0.0,0.0,0.014	-0.004
3909	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8667196	8667363	8659000	8659097	8670693	8670792	3909	0,0,0,0,0,1	0,0,1,0,0,0	4,0,2,0,0,1	0,0,0,0,0,0	266	99	1	1.0	NA,NA,0.0,NA,NA,1.0	1.0,NA,1.0,NA,NA,1.0	-0.5
3910	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8670693	8670792	8658219	8658314	8672297	8672317	3910	0,0,185,181,189,159	0,0,0,1,0,0	180,232,235,206,206,148	0,0,0,0,0,0	198	99	1	1.0	NA,NA,1.0,0.989,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
3911	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8737016	8737215	8672297	8672423	8778071	8778154	3911	0,0,182,137,177,156	0,0,0,0,0,0	178,175,203,201,193,134	0,0,2,0,0,0	298	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.971,1.0,1.0,1.0	0.005
3912	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8742254	8742378	8737016	8737215	8749694	8749767	3912	0,0,167,228,268,194	0,0,2,0,0,0	267,231,273,300,266,273	0,0,0,0,0,0	223	99	1	1.0	NA,NA,0.974,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
3913	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8742254	8742378	8737016	8737215	8778071	8778154	3913	0,0,73,95,119,82	0,0,0,0,0,2	98,93,119,129,106,114	0,0,0,0,0,0	223	99	1	1.0	NA,NA,1.0,1.0,1.0,0.948	1.0,1.0,1.0,1.0,1.0,1.0	-0.013
3914	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8754588	8754751	8749694	8749767	8758365	8758399	3914	0,0,191,275,307,276	0,0,0,0,0,0	276,276,318,373,319,380	0,0,0,2,0,0	262	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.986,1.0,1.0	0.002
3915	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8758365	8758458	8754588	8754751	8778071	8778154	3915	0,0,81,136,170,141	0,0,0,2,0,0	134,153,140,171,125,193	4,0,2,2,2,6	192	99	1	1.0	NA,NA,1.0,0.972,1.0,1.0	0.945,1.0,0.973,0.978,0.97,0.943	0.025
3916	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8775783	8775930	8758365	8758458	8778071	8778154	3916	0,0,0,0,0,2	0,0,46,62,100,79	0,0,0,0,1,0	80,73,67,83,70,103	246	99	1	1.0	NA,NA,0.0,0.0,0.0,0.01	0.0,0.0,0.0,0.0,0.006,0.0	0.002
3917	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8775783	8775930	8758365	8758458	8778372	8778439	3917	0,0,0,0,0,0	0,0,2,0,1,1	0,0,0,0,1,0	6,0,2,1,7,4	246	99	1	1.0	NA,NA,0.0,NA,0.0,0.0	0.0,NA,0.0,0.0,0.054,0.0	-0.011
3918	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8777046	8777224	8758365	8758458	8778071	8778123	3918	0,0,0,3,2,9	0,0,46,62,100,79	3,0,0,1,4,0	80,73,67,83,70,103	277	99	1	1.0	NA,NA,0.0,0.017,0.007,0.039	0.013,0.0,0.0,0.004,0.02,0.0	0.01
3919	"ENSMUSG00000029638.17"	"Glcci1"	chr6	+	8573181	8573298	8558499	8558586	8579586	8579739	3919	0,0,41,40,53,27	0,0,0,0,0,0	50,70,63,39,53,46	0,3,0,0,0,0	216	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.914,1.0,1.0,1.0,1.0	0.014
3920	"ENSMUSG00000029638.17"	"Glcci1"	chr6	+	8573184	8573298	8558499	8558586	8579586	8579647	3920	0,0,53,48,60,34	0,0,0,0,0,0	66,68,52,64,59,53	0,3,0,0,0,0	213	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.913,1.0,1.0,1.0,1.0	0.014
3922	"ENSMUSG00000029638.17"	"Glcci1"	chr6	+	8591544	8591665	8582579	8582790	8592906	8593512	3922	0,0,83,67,103,43	0,0,0,3,4,3	94,120,104,122,107,82	3,0,4,2,4,0	220	99	1	1.0	NA,NA,1.0,0.91,0.921,0.866	0.934,1.0,0.921,0.965,0.923,1.0	-0.033
3923	"ENSMUSG00000089862.8"	"Umad1"	chr6	+	8373905	8373967	8270465	8270581	8426970	8427138	3923	0,0,175,99,160,181	0,0,10,9,11,11	207,140,197,175,237,206	12,9,16,22,11,9	161	99	1	1.0	NA,NA,0.915,0.871,0.899,0.91	0.914,0.905,0.883,0.83,0.93,0.934	-0.001
3924	"ENSMUSG00000107705.1"	"Gm45062"	chr6	+	8373905	8373967	8270472	8270581	8537816	8537968	3924	0,0,36,15,32,33	0,0,0,1,0,0	53,37,44,49,55,35	0,0,0,1,0,3	161	99	1	1.0	NA,NA,1.0,0.902,1.0,1.0	1.0,1.0,1.0,0.968,1.0,0.878	0.001
3925	"ENSMUSG00000107705.1"	"Gm45062"	chr6	+	8426970	8427185	8270472	8270581	8537816	8537968	3925	0,0,39,46,40,52	0,0,0,1,0,0	52,47,63,65,60,50	0,0,0,1,0,3	314	99	1	1.0	NA,NA,1.0,0.935,1.0,1.0	1.0,1.0,1.0,0.953,1.0,0.84	0.018
3926	"ENSMUSG00000107705.1"	"Gm45062"	chr6	+	8426970	8427185	8373905	8373967	8537816	8537968	3926	0,0,168,123,159,191	0,0,0,0,2,1	199,142,202,169,231,213	4,0,0,0,0,0	314	99	1	1.0	NA,NA,1.0,1.0,0.962,0.984	0.94,1.0,1.0,1.0,1.0,1.0	-0.003
3927	"ENSMUSG00000089862.8"	"Umad1"	chr6	+	8373905	8373967	8270465	8270581	8457447	8459470	3927	0,0,39,15,30,32	0,0,0,0,0,0	50,37,44,52,57,35	0,0,0,0,0,1	161	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.956	0.007
3928	"ENSMUSG00000089862.8"	"Umad1"	chr6	+	8401076	8401154	8373905	8373967	8426970	8427279	3928	0,0,6,1,0,2	0,0,139,86,130,150	2,0,0,3,1,0	159,104,155,126,182,172	177	99	1	1.0	NA,NA,0.024,0.006,0.0,0.007	0.007,0.0,0.0,0.013,0.003,0.0	0.005
3929	"ENSMUSG00000089862.8"	"Umad1"	chr6	+	8426970	8427185	8373905	8373967	8457447	8459470	3929	0,0,175,130,163,198	0,0,3,0,0,0	206,150,207,174,244,222	1,0,0,3,2,0	314	99	1	1.0	NA,NA,0.948,1.0,1.0,1.0	0.985,1.0,1.0,0.948,0.975,1.0	0.002
