decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1
AC007285.6_30013703	0.000412	0.003264	-1.000000	0.000816	-1.000000	0.001157	0.002938	0.001449	-1.000000	-1.000000	-1.000000	0.000020	0.000112	0.000000	0.000025	-1.000000	0.006375	0.000678	0.000365	-1.000000	0.000099	-1.000000	-1.000000	0.002559	0.001433	0.003064	0.000006	0.002052	0.002416	0.001129	0.000055	-1.000000	0.001952	0.000314	0.006375	0.003902	-1.000000	-1.000000	-1.000000	0.000002	0.006375	0.002052	-1.000000	0.001121	-1.000000	-1.000000	0.000412	0.001562	-1.000000	-1.000000	0.001449	-1.000000	0.003251	0.000734	-1.000000	-1.000000	-1.000000	0.006375	0.147557	-1.000000	0.001539	-1.000000	0.001363	-1.000000	-1.000000	0.000598	-1.000000	-1.000000	-1.000000	0.000295	0.000379	0.001433	-1.000000	-1.000000	-1.000000	0.001854	0.000019	-1.000000	-1.000000	-1.000000	0.002666	0.001783	-1.000000	-1.000000	0.000248	-1.000000	0.002416	-1.000000	-1.000000	-1.000000	0.044434	0.002713	-1.000000	0.000002	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000008
AC007292.6_4363733	0.004387	0.013645	0.007984	0.009503	0.000222	0.005023	0.005115	0.016390	0.003012	0.000545	0.000404	0.012520	0.019134	0.001631	0.005853	0.000891	0.005023	0.005871	0.013850	0.003535	0.010514	0.002358	0.007218	0.017036	0.005023	0.002247	0.002795	0.016479	0.005612	0.002863	0.005554	0.015895	0.003542	0.019592	0.005023	0.005023	0.005911	0.026559	0.022389	0.012571	0.005689	0.016479	0.001264	0.010572	0.004640	0.000935	0.004317	0.003023	0.009152	0.000911	0.016390	0.008651	0.005115	0.006915	0.003949	0.000424	0.001855	0.005023	0.008877	0.006150	0.008877	0.001941	0.000202	0.022734	0.001345	0.006606	0.000404	0.000545	0.000481	-1.000000	0.006915	0.005023	0.010643	0.001941	0.000740	0.003990	0.000620	0.000127	0.003494	0.019395	0.002004	0.003166	0.000390	0.000603	0.003310	0.014115	0.005612	0.001537	0.000891	0.000556	0.008877	0.008317	0.000911	0.013645	0.015895	0.001135	0.000481	0.002194	0.000098	0.006072
AC007308.7_20889663	0.000017	0.000088	-1.000000	0.012240	-1.000000	0.289212	0.000691	0.000016	-1.000000	-1.000000	-1.000000	0.000083	0.000022	0.196830	0.000061	-1.000000	0.155562	-1.000000	0.039033	-1.000000	0.000193	-1.000000	-1.000000	0.000003	0.289212	-1.000000	0.000149	0.000143	0.000003	0.000030	0.008581	-1.000000	0.243251	-1.000000	0.243251	0.271158	-1.000000	-1.000000	0.000588	0.000018	0.181172	0.000143	-1.000000	0.000000	-1.000000	-1.000000	0.000007	0.000380	-1.000000	-1.000000	0.000013	-1.000000	0.000717	0.000005	-1.000000	-1.000000	-1.000000	0.181045	0.001022	-1.000000	0.000312	-1.000000	0.000003	0.000763	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000052	0.000007	0.289212	-1.000000	-1.000000	-1.000000	0.000003	0.000000	-1.000000	-1.000000	-1.000000	0.000113	0.003690	-1.000000	-1.000000	-1.000000	-1.000000	0.000003	-1.000000	-1.000000	-1.000000	0.000253	0.000113	-1.000000	0.000088	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000078
AC007319.1_187467779	0.004081	0.001290	0.002888	0.000245	-1.000000	0.001143	0.002192	0.019442	0.000161	0.116148	-1.000000	0.001325	0.002498	0.000118	0.001155	0.000205	0.001229	0.000005	0.000941	0.096170	0.000109	0.001034	0.000180	0.025972	0.001143	0.000682	0.001337	0.014876	0.019356	0.000284	0.000027	-1.000000	0.001229	0.000072	0.001229	0.001143	0.003673	0.000039	0.012204	0.001014	0.001229	0.028783	-1.000000	0.000009	0.016511	0.311882	0.000380	0.003062	-1.000000	0.000239	0.000442	-1.000000	0.001432	0.005496	0.000041	-1.000000	0.000898	0.001780	0.001096	0.005588	0.003123	0.116148	0.000426	0.000036	0.005357	0.025093	-1.000000	0.116148	-1.000000	0.000044	0.000202	0.001143	0.042606	0.116148	-1.000000	0.019356	0.000118	-1.000000	0.091493	0.000064	0.002725	0.000330	-1.000000	0.000008	0.000325	-1.000000	0.019356	0.000180	0.037988	-1.000000	0.000046	0.001707	0.000240	0.001290	-1.000000	0.000333	-1.000000	0.001170	-1.000000	0.000021
AC007319.1_187484142	0.001392	0.100508	0.004084	0.001907	-1.000000	0.000085	0.000072	0.006384	0.095490	0.000057	-1.000000	0.000559	0.031442	0.001537	0.002101	-1.000000	0.000233	0.002613	0.000478	0.000045	0.012946	-1.000000	-1.000000	0.000146	0.000085	-1.000000	0.000047	0.012175	0.008492	0.014342	0.029861	-1.000000	0.036275	0.005530	0.000233	0.000064	0.000020	0.001334	0.005295	0.005650	0.000233	0.012343	-1.000000	0.071809	-1.000000	-1.000000	0.022250	0.000087	-1.000000	-1.000000	0.006384	-1.000000	-1.000000	0.000243	0.028201	-1.000000	0.000926	0.000170	0.007086	0.000047	0.008294	-1.000000	0.005102	0.005188	0.002138	0.005323	-1.000000	0.000057	-1.000000	0.000509	0.000173	0.000085	-1.000000	-1.000000	-1.000000	0.008492	0.002030	-1.000000	-1.000000	-1.000000	0.000157	0.031195	-1.000000	-1.000000	0.026968	-1.000000	0.008492	-1.000000	-1.000000	-1.000000	0.005980	0.003708	-1.000000	0.050559	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000945
AC007620.3_179398213	-1.000000	0.000038	-1.000000	0.000013	-1.000000	0.000192	0.010725	0.000001	0.000001	-1.000000	-1.000000	0.007415	-1.000000	-1.000000	0.000019	-1.000000	0.006960	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000001	0.000192	-1.000000	0.002135	0.000001	0.000003	0.000013	0.001969	-1.000000	0.005969	-1.000000	-1.000000	0.000192	-1.000000	0.000001	-1.000000	0.000757	0.006960	-1.000000	-1.000000	0.000629	-1.000000	-1.000000	0.006146	0.000002	-1.000000	-1.000000	0.000017	-1.000000	0.008437	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.002607	-1.000000	0.002198	-1.000000	0.000004	0.000266	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000192	-1.000000	-1.000000	-1.000000	0.000004	0.000006	-1.000000	-1.000000	-1.000000	0.000002	0.009903	-1.000000	-1.000000	-1.000000	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.002518	0.000055	-1.000000	0.007075	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
AC007620.3_179398215	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
AC008063.2_162074001	0.009644	0.007230	-1.000000	0.028496	-1.000000	0.034141	0.003187	0.000993	0.054895	-1.000000	-1.000000	0.086820	0.000267	0.025801	0.066906	-1.000000	0.040837	0.130665	0.005351	-1.000000	0.022658	-1.000000	-1.000000	0.006392	0.042282	0.002429	-1.000000	0.024745	0.006392	0.026193	0.073924	-1.000000	0.040837	0.003724	0.040837	0.034141	-1.000000	0.000105	0.064347	0.042540	0.040837	0.017337	-1.000000	0.064953	-1.000000	-1.000000	0.028079	0.061527	-1.000000	-1.000000	0.000993	-1.000000	0.002267	0.005389	0.049113	-1.000000	0.000292	0.040837	0.088527	0.003257	0.064648	-1.000000	0.032838	0.000105	-1.000000	0.006811	-1.000000	-1.000000	-1.000000	0.000856	0.003257	0.034141	-1.000000	-1.000000	-1.000000	0.006392	0.001423	-1.000000	-1.000000	-1.000000	0.059407	0.058310	-1.000000	-1.000000	0.010024	-1.000000	0.001559	-1.000000	-1.000000	-1.000000	0.058928	0.039730	-1.000000	0.007230	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.001722
AC008746.3_54434525	-1.000000	0.000008	0.000032	-1.000000	-1.000000	0.044398	-1.000000	0.000003	-1.000000	-1.000000	-1.000000	0.002196	-1.000000	-1.000000	0.000005	-1.000000	0.067209	0.000926	0.015803	-1.000000	0.000054	-1.000000	0.038703	0.000012	0.044398	-1.000000	0.045845	0.000020	0.000188	-1.000000	0.002419	-1.000000	0.088010	0.004886	0.067209	0.044398	-1.000000	0.000184	-1.000000	0.000077	0.067209	0.000020	-1.000000	0.016359	-1.000000	-1.000000	-1.000000	0.110974	-1.000000	-1.000000	0.000003	-1.000000	-1.000000	0.015533	0.003376	-1.000000	0.002334	0.067209	0.005598	-1.000000	0.003684	-1.000000	0.000004	-1.000000	-1.000000	0.001138	-1.000000	-1.000000	-1.000000	-1.000000	0.024506	0.044398	-1.000000	-1.000000	-1.000000	0.000028	-1.000000	-1.000000	-1.000000	-1.000000	0.058660	0.003242	-1.000000	-1.000000	-1.000000	-1.000000	0.000020	0.038703	-1.000000	-1.000000	0.004292	0.000148	-1.000000	0.000004	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
AC008781.7_141625688	0.029259	0.079807	0.000101	0.000093	0.000025	0.045538	0.000172	0.034649	0.039524	0.000067	0.000023	0.047460	0.000141	0.011251	0.072161	0.000114	0.045538	0.061805	0.072809	0.000373	0.085005	0.000081	0.000025	0.000233	0.038437	0.000345	0.081663	0.111910	0.000155	0.075498	0.184203	0.000020	0.045538	0.043299	0.045538	0.045538	0.000112	0.000070	0.016547	0.051148	0.045538	0.111910	0.000042	0.000427	0.000007	0.000111	0.058506	0.051356	0.000016	0.000118	0.034649	0.000035	0.000341	0.053822	0.130208	0.000018	0.000060	0.038074	0.101025	0.000118	0.101025	0.000089	0.090122	0.000231	-1.000000	0.056281	0.000023	0.000056	0.000019	0.116271	0.043575	0.038437	0.000044	0.000089	0.000058	0.000155	0.000090	0.000019	0.000563	0.000041	0.044460	0.074716	0.000635	0.000086	0.000251	0.000019	0.000155	0.000153	0.000027	0.000060	0.114824	0.061912	0.000118	0.079807	0.000020	0.000090	0.000019	0.000020	0.000021	0.068193
AC009133.15_29807000	-1.000000	-1.000000	0.000002	-1.000000	0.000000	-1.000000	0.000625	-1.000000	-1.000000	0.000005	0.000007	-1.000000	-1.000000	-1.000000	-1.000000	0.000474	0.000036	0.006132	-1.000000	0.000022	-1.000000	0.000057	0.000536	-1.000000	-1.000000	-1.000000	0.000774	0.001452	-1.000000	-1.000000	-1.000000	0.000026	0.000002	0.001124	-1.000000	0.000036	0.000949	-1.000000	-1.000000	-1.000000	0.000036	0.000561	0.000314	-1.000000	0.000027	0.000010	-1.000000	-1.000000	0.000026	0.000005	0.000490	0.000003	-1.000000	0.000561	-1.000000	0.000007	0.069406	-1.000000	0.000297	0.000004	-1.000000	0.000005	0.000561	-1.000000	0.000034	0.001124	0.000007	0.000005	0.000161	-1.000000	0.000539	-1.000000	0.002560	0.000001	0.000002	-1.000000	-1.000000	0.000000	0.000020	0.000009	-1.000000	-1.000000	0.000000	0.000307	-1.000000	0.001397	-1.000000	0.000049	0.000084	0.000348	-1.000000	-1.000000	0.000003	-1.000000	0.000001	0.000001	0.000000	0.000102	0.000005	-1.000000
AC009133.24_29809980	0.092915	-1.000000	0.001051	0.029656	-1.000000	0.011411	0.026340	0.019951	0.007411	-1.000000	0.004077	0.038345	0.000008	0.000035	0.026340	0.002224	0.014442	0.007522	0.001208	0.000004	0.007451	-1.000000	0.000024	0.000996	0.011411	0.013265	-1.000000	0.022570	0.000049	-1.000000	0.029725	-1.000000	0.014442	0.002063	0.003682	0.011411	0.000014	0.059646	0.010979	0.009029	0.014960	0.019556	-1.000000	0.002759	-1.000000	0.000009	0.017461	0.014442	-1.000000	-1.000000	0.022216	-1.000000	0.013265	0.000599	0.005899	0.010540	0.022642	0.014442	0.013197	0.000008	0.020654	0.001070	0.017784	0.000597	-1.000000	0.072966	0.005110	0.001093	0.004077	-1.000000	0.001420	0.011411	-1.000000	0.000298	-1.000000	0.000046	0.023418	-1.000000	-1.000000	0.009638	0.014442	0.008894	0.000007	0.021070	0.026366	-1.000000	0.000089	0.000059	0.000014	0.018153	0.024874	0.009979	-1.000000	-1.000000	-1.000000	0.007441	0.004077	-1.000000	-1.000000	0.024532
AC009227.2_154454869	0.000449	0.007086	-1.000000	0.017986	-1.000000	0.172319	0.000577	0.001757	0.000465	-1.000000	-1.000000	0.085972	0.000096	0.001542	0.008548	-1.000000	0.346547	0.000288	0.000158	-1.000000	0.007799	-1.000000	-1.000000	0.000472	0.314919	0.000146	0.001084	0.000834	0.004890	0.004235	0.003039	-1.000000	0.346547	0.000068	0.346547	0.314919	-1.000000	0.000665	0.021558	0.028962	0.346547	0.000834	-1.000000	0.004276	-1.000000	-1.000000	0.001200	0.331948	-1.000000	-1.000000	0.000734	-1.000000	0.001359	0.000235	0.000491	-1.000000	0.066335	0.346547	0.030305	-1.000000	0.006127	-1.000000	0.002022	-1.000000	-1.000000	0.000337	-1.000000	-1.000000	-1.000000	0.005174	0.000963	0.314919	-1.000000	-1.000000	-1.000000	0.004890	0.012854	-1.000000	-1.000000	-1.000000	0.049239	0.001899	-1.000000	-1.000000	0.007262	-1.000000	0.003570	-1.000000	-1.000000	-1.000000	0.003779	0.002862	-1.000000	0.006336	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
AC009299.2_161223661	0.000692	0.006526	0.118667	0.000017	-1.000000	0.030261	0.000002	0.006405	0.000012	-1.000000	-1.000000	0.014104	0.000000	0.012460	0.000396	-1.000000	0.005455	0.000117	0.005469	0.000002	0.010496	-1.000000	-1.000000	0.002905	0.020548	0.000005	0.005553	0.008833	0.002454	0.000101	0.004817	-1.000000	0.005455	0.009541	0.005455	0.030261	-1.000000	-1.000000	0.000026	0.011516	0.005455	0.008833	-1.000000	0.000008	0.000168	-1.000000	0.001857	0.005966	-1.000000	-1.000000	0.004765	-1.000000	0.000008	0.011059	0.000100	-1.000000	-1.000000	0.009249	0.011921	0.000008	0.005829	-1.000000	0.001053	0.002464	-1.000000	0.012193	-1.000000	-1.000000	-1.000000	0.002199	0.009691	0.014023	0.000005	-1.000000	-1.000000	0.003445	0.000007	-1.000000	0.000002	-1.000000	0.002666	0.004791	-1.000000	-1.000000	0.002152	-1.000000	0.003445	-1.000000	0.000005	-1.000000	0.011921	0.004760	-1.000000	0.006526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.006887
AC009299.2_161223683	0.000002	0.000147	0.000002	0.000003	-1.000000	0.000013	0.000185	0.000279	0.001454	-1.000000	-1.000000	0.000007	-1.000000	0.000004	0.000255	-1.000000	0.000133	0.000404	0.000035	0.000000	0.019339	-1.000000	-1.000000	0.000138	0.000013	0.000282	0.000010	0.000281	0.000138	0.000011	0.000255	-1.000000	0.000007	0.000001	0.000013	0.000013	-1.000000	-1.000000	0.003597	0.000978	0.000013	0.000281	-1.000000	-1.000000	0.000000	-1.000000	0.000015	0.000010	-1.000000	-1.000000	0.000279	-1.000000	0.000185	0.000001	0.000151	-1.000000	0.000005	0.005264	0.000255	0.000001	0.000895	-1.000000	0.000148	0.000066	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.000215	0.000001	-1.000000	0.000002	-1.000000	-1.000000	0.000138	0.000035	-1.000000	0.000000	-1.000000	0.000011	0.000001	-1.000000	0.000003	0.000021	-1.000000	0.000041	-1.000000	0.000000	0.000003	0.000359	0.000261	-1.000000	0.000147	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000026
AC009487.4_161423305	0.000650	0.000115	0.000003	0.001242	0.049263	0.000306	0.000310	0.000193	0.000762	-1.000000	-1.000000	0.009355	0.000504	0.000262	0.006291	0.000001	0.002010	0.000965	0.000173	0.000003	0.000130	-1.000000	0.000002	0.000537	0.000306	0.000389	0.000235	0.000348	0.000537	0.000313	0.000183	-1.000000	-1.000000	0.000136	0.000265	0.000306	0.021798	-1.000000	0.000056	-1.000000	0.000306	0.000348	-1.000000	0.000137	-1.000000	0.000002	0.000265	0.000306	-1.000000	0.000002	0.000193	0.000000	0.000420	0.000215	0.000432	-1.000000	0.000249	0.000238	0.000183	-1.000000	0.000119	-1.000000	0.000143	0.000147	-1.000000	0.000226	-1.000000	0.000002	-1.000000	0.000150	0.004294	0.000306	0.000002	-1.000000	-1.000000	0.000537	-1.000000	-1.000000	-1.000000	0.000550	0.000306	0.000179	0.013894	0.000014	-1.000000	-1.000000	0.000537	0.000001	-1.000000	0.000257	0.000183	0.000118	-1.000000	0.000115	-1.000000	0.000001	-1.000000	-1.000000	0.000187	0.000154
AC010127.3_166226713	0.006526	0.000592	0.000003	0.000026	0.000093	0.001305	0.005606	0.002347	0.000103	0.000063	0.000335	0.005798	0.008239	-1.000000	0.001421	0.000069	0.000605	0.000735	0.001347	0.000014	0.000048	0.000149	0.000124	0.009327	0.000752	0.003290	0.000832	0.000848	0.009035	0.001285	0.001586	0.000048	0.000605	0.000451	0.000605	0.001305	0.000415	0.023697	0.000016	0.000592	0.000605	0.000848	0.000001	0.000006	0.000018	0.000005	0.007344	0.000045	0.000001	0.000082	0.000996	0.000010	0.008037	0.000049	0.000108	0.000303	0.000084	0.000605	0.000511	0.000444	0.000592	0.000070	0.003946	0.000329	0.000015	0.000088	0.000532	0.000913	0.000335	0.011190	0.000135	0.000752	0.000250	0.000070	0.000025	0.009035	0.000010	0.003198	0.000273	0.000638	0.000651	0.002097	0.092288	0.000008	0.001590	0.000073	0.009035	0.001041	0.000105	0.000017	0.000592	0.000702	0.000051	0.000592	0.000024	0.000036	0.000335	0.000006	0.000019	0.000341
AC010761.13_28671036	0.002499	-1.000000	-1.000000	0.082371	-1.000000	0.021908	0.028771	0.003711	-1.000000	-1.000000	-1.000000	0.091260	0.000158	-1.000000	0.059512	-1.000000	0.025165	0.000002	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.036537	0.021586	0.021475	0.046694	0.000642	0.034368	0.010960	0.051774	-1.000000	0.025165	-1.000000	0.006210	0.002075	-1.000000	0.003729	-1.000000	0.000476	0.025165	0.053047	-1.000000	-1.000000	-1.000000	-1.000000	0.001063	-1.000000	-1.000000	-1.000000	0.003711	-1.000000	0.116561	-1.000000	0.000494	-1.000000	-1.000000	0.026019	0.026536	-1.000000	0.054180	-1.000000	0.004274	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000001	0.021586	-1.000000	-1.000000	-1.000000	0.041076	0.005951	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.002726	-1.000000	0.078982	-1.000000	-1.000000	-1.000000	-1.000000	0.004094	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.021456
AC012123.1_32770536	0.005836	0.010181	0.011607	0.009026	0.000367	0.010181	0.010181	0.010181	0.010181	0.000813	0.000389	0.010181	0.010181	0.010181	0.010181	0.010181	0.010181	0.010181	0.007319	0.008267	0.010181	0.007032	0.010181	0.010181	0.010181	-1.000000	0.010181	0.011739	0.010181	0.010181	0.010181	0.015019	0.010181	0.007319	0.010181	0.010181	0.009493	0.010181	0.010181	-1.000000	0.010181	0.011739	0.001118	0.010181	0.006490	0.000125	0.010181	0.010181	0.005589	0.010181	0.010181	0.007827	0.010181	0.007845	0.010181	0.000389	0.001725	0.010181	0.010181	0.009493	0.010181	0.010181	0.010181	0.005836	0.000094	0.008243	0.000389	0.010181	0.000389	0.010181	0.007845	0.010181	0.008397	0.000606	0.010181	0.010181	0.010181	0.009310	0.006455	0.078978	0.010181	0.004148	0.008179	0.001148	0.010181	0.015019	0.005656	0.010181	0.010181	0.001313	0.010181	0.010181	0.047992	0.010181	0.015019	0.010181	0.000389	0.121105	0.000448	0.006192
AC012123.1_32770711	0.001345	0.001403	0.000083	0.002689	-1.000000	0.001403	-1.000000	0.000257	0.002939	0.000541	-1.000000	0.001149	0.001345	0.001079	0.001021	0.000006	0.001403	0.000795	-1.000000	0.000000	0.000442	-1.000000	0.000120	0.001017	0.001403	-1.000000	0.001403	0.002138	-1.000000	0.000643	0.001403	-1.000000	0.001403	0.000546	0.000812	0.001403	0.000022	0.002155	0.000532	-1.000000	0.001403	0.002138	0.003779	0.000466	0.000043	-1.000000	0.000561	0.003860	-1.000000	-1.000000	0.001258	-1.000000	-1.000000	0.000215	0.000686	-1.000000	0.004215	0.000994	0.001607	0.000022	0.000000	0.000148	0.001037	0.000945	0.000931	0.000329	-1.000000	0.000001	-1.000000	0.001403	0.000546	0.001403	0.000006	0.000291	0.000001	-1.000000	0.000966	-1.000000	-1.000000	-1.000000	0.001907	0.000936	0.018288	0.001040	0.000002	-1.000000	-1.000000	0.000120	0.000000	0.004215	0.000767	0.001403	0.000002	-1.000000	-1.000000	0.000178	-1.000000	-1.000000	-1.000000	0.002169
AC012123.1_32770905	0.000109	0.000004	0.000002	0.000049	-1.000000	0.000130	-1.000000	0.000002	0.000044	0.000001	-1.000000	0.000004	0.000002	0.000004	0.000004	0.000032	0.000003	0.000001	0.000002	-1.000000	0.000003	-1.000000	0.000000	0.000052	0.000130	-1.000000	0.000003	0.000003	-1.000000	0.000005	0.000003	-1.000000	0.000003	0.000003	0.000003	0.000228	0.000000	0.000004	0.000257	0.000003	0.000003	0.000003	-1.000000	0.000017	0.000002	-1.000000	0.000001	0.000002	-1.000000	-1.000000	0.000002	-1.000000	-1.000000	0.000008	0.000003	-1.000000	0.000006	0.000004	0.000003	0.000001	0.000003	0.000001	0.000032	0.000010	0.000021	0.000004	-1.000000	-1.000000	-1.000000	0.000008	0.000003	0.000130	-1.000000	0.000000	-1.000000	-1.000000	0.000002	-1.000000	-1.000000	-1.000000	0.000003	0.000003	-1.000000	0.000002	0.000002	-1.000000	-1.000000	0.000002	-1.000000	0.000002	0.000003	0.000025	-1.000000	-1.000000	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.000007
AC012360.6_105363285	0.007883	0.019209	0.019697	0.000038	0.002696	0.071326	0.006257	0.031077	0.044834	0.004738	0.000026	0.046239	0.001799	0.004976	0.007475	0.054590	0.000387	0.039207	0.023120	0.004776	0.007031	0.001538	0.002612	0.001312	0.071326	0.006257	0.010446	0.000014	0.000588	0.062327	0.060875	0.000068	0.025368	0.008307	0.024413	0.111838	0.005803	0.026941	0.064703	0.030995	0.019882	0.000014	0.002411	0.000058	0.000046	0.014853	0.016996	0.000294	0.000017	0.008033	0.031077	0.000059	0.006257	0.006251	0.004804	0.000012	0.001504	0.025368	0.007805	0.007602	0.018871	0.008032	0.001085	0.005360	0.002949	0.019776	0.000026	0.020557	0.000022	0.012253	0.009342	0.071326	0.011074	0.008032	0.012621	0.000588	0.003233	0.000013	0.004776	0.000008	0.009854	0.052913	0.000006	0.002223	0.003446	0.000342	0.002194	0.013120	0.074603	0.000008	0.014076	0.016663	0.013120	0.012459	0.009079	0.009921	0.000026	0.000034	0.003244	0.037038
AC012462.1_215435990	0.000200	0.012675	0.000000	0.000088	-1.000000	0.010933	0.008104	0.024327	0.006087	-1.000000	-1.000000	0.105526	0.000265	0.001244	0.013303	-1.000000	0.010564	0.011019	0.030806	0.000000	0.010807	-1.000000	-1.000000	0.012735	0.011338	0.000107	-1.000000	0.000108	0.009965	0.000121	0.001206	-1.000000	0.012076	0.029238	0.010564	0.011338	-1.000000	0.000116	0.015285	-1.000000	0.010564	0.000108	-1.000000	0.028833	-1.000000	-1.000000	0.000523	0.019489	-1.000000	-1.000000	0.002337	-1.000000	0.000251	0.000070	0.023353	-1.000000	0.008246	0.015813	0.000087	0.000000	0.017441	-1.000000	0.010156	0.002279	-1.000000	0.008300	-1.000000	-1.000000	-1.000000	-1.000000	0.000457	0.011338	-1.000000	-1.000000	-1.000000	0.016573	0.002003	-1.000000	-1.000000	-1.000000	0.012212	0.100880	-1.000000	0.000802	-1.000000	-1.000000	0.002162	-1.000000	-1.000000	0.003020	0.003787	0.000424	-1.000000	0.011842	-1.000000	0.000003	-1.000000	-1.000000	-1.000000	0.004898
AC012462.1_215435999	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.000000
